Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume XEM,Volume JPY
2018-02-25,XEMJPY,42.7,42.89,39.06,41.57,9220397.4,377484705.88
2018-02-24,XEMJPY,46.4,47.35,42,42.7,8983972.7,399820220.1
2018-02-23,XEMJPY,46,48.4,44.4,46.4,10530422.9,484645086.38
2018-02-22,XEMJPY,48,51.5,45,46,10413504.8,496773540.62
2018-02-21,XEMJPY,50.9,56,46.98,48,19293277.3,971793335.15
2018-02-20,XEMJPY,55.84,56.55,50,50.9,11387207.6,611854897.35
2018-02-19,XEMJPY,55.8,57.33,55.01,55.84,12073804.1,678459024.63
2018-02-18,XEMJPY,62.1,62.38,55.55,55.8,12676799.3,735014616.68
2018-02-17,XEMJPY,55,63.5,54.61,62.1,18375750.5,1117129849.53
2018-02-16,XEMJPY,58.01,60.6,54.5,55,17976214.2,1023037310.13
2018-02-15,XEMJPY,61,62,58,58.01,11582940.3,692384140.62
2018-02-14,XEMJPY,59.25,61,58,61,9995023.0,591102284.28
2018-02-13,XEMJPY,61.8,63.5,58.2,59.25,10341772.2,622943770.33
2018-02-12,XEMJPY,58.3,62,57.85,61.8,10425251.3,624394859.79
2018-02-11,XEMJPY,63.5,63.6,57.3,58.3,16117242.6,962192596.64
2018-02-10,XEMJPY,64.9,69.5,61,63.5,29736739.9,1941304475.93
2018-02-09,XEMJPY,58.86,64.9,56.75,64.9,14172492.8,843701661.18
2018-02-08,XEMJPY,54.54,61.45,54.4,58.86,18755204.4,1103723831.36
2018-02-07,XEMJPY,60.6,65.76,54.13,54.54,32899626.0,1988932937.11
2018-02-06,XEMJPY,49.5,61.8,43.83,60.6,24560384.6,1270098990.91
2018-02-05,XEMJPY,58.2,60.6,47.61,49.5,19594713.1,1072285896.31
2018-02-04,XEMJPY,68.3,71.78,57.5,58.2,24346618.1,1582018131.77
2018-02-03,XEMJPY,63.01,72,54.46,68.3,27514216.8,1739767384.31
2018-02-02,XEMJPY,59.9,70,45,63.01,29486190.7,1725961455.2
2018-02-01,XEMJPY,83.2,86.48,59.1,59.9,21747365.0,1605103032.45
2018-01-31,XEMJPY,82.5,85,76,83.2,18192263.13,1461857008.73
2018-01-30,XEMJPY,99.91,100,81.7,82.5,19667732.22,1799682245.91
2018-01-29,XEMJPY,110.2,110.5,98.2,99.91,14307284.11,1481960300.55
2018-01-28,XEMJPY,117.9,118.3,105.11,110.2,16581123.33,1826743824.45
2018-01-27,XEMJPY,86.22,120,84,117.9,35327634.07,3523830738.12
2018-01-26,XEMJPY,104.17,112.99,70,86.22,48817113.0,4307760803.06
2018-01-25,XEMJPY,105.5,109.5,100.41,104.17,9769357.45,1029684887.6
2018-01-24,XEMJPY,104.2,109.75,98.6,105.5,11627776.87,1209172676.63
2018-01-23,XEMJPY,111.79,113,94.99,104.2,19257266.54,1999607185.21
2018-01-22,XEMJPY,121,123,100.33,111.79,18600478.76,2079620489.31
2018-01-21,XEMJPY,137,138,113,121,31155176.8,3844497352.32
2018-01-20,XEMJPY,122.64,138.6,122.31,137,20208959.64,2599705030.3
2018-01-19,XEMJPY,120.2,127,110.01,122.64,25258004.45,3044926190.03
2018-01-18,XEMJPY,117,137.5,105.8,120.2,45137931.87,5421418674.38
2018-01-17,XEMJPY,116,124,75.2,117,55540697.86,5440882349.36
2018-01-16,XEMJPY,165.71,166.9,72.3,116,39753060.36,5162352524.98
2018-01-15,XEMJPY,165.25,178,165.1,165.71,9157088.91,1567458191.68
2018-01-14,XEMJPY,177.73,178.19,160.05,165.25,7384526.72,1234030931.79
2018-01-13,XEMJPY,168.9,184.5,168,177.73,10890200.25,1922529424.46
2018-01-12,XEMJPY,157.5,171.5,147,168.9,11473188.39,1867724998.71
2018-01-11,XEMJPY,174,186.8,151,157.5,16918389.37,2841087808.94
2018-01-10,XEMJPY,196,196.29,170.28,174,13392931.21,2421798089.36
2018-01-09,XEMJPY,200.01,207,185.6,196,6384936.06,1271248306.76
2018-01-08,XEMJPY,213.7,214.42,180,200.01,11546113.04,2306394996.54
2018-01-07,XEMJPY,192.55,222,189.5,213.8,18660215.37,3874771779.81
2018-01-06,XEMJPY,187.4,204.5,171,192.55,12828265.69,2435982065.93
2018-01-05,XEMJPY,199,215,180,187.4,18760305.35,3699155288.39
2018-01-04,XEMJPY,210,244.68,180.1,199,36081455.64,7874648653.87
2018-01-03,XEMJPY,134.8,215,133.68,210,38776880.94,6293137075.13
2018-01-02,XEMJPY,123.4,141,122.9,134.8,21019326.55,2748317075.46
2018-01-01,XEMJPY,119,126.1,116.9,123.4,13993067.35,1715501568.41
2017-12-31,XEMJPY,106.9,124.11,105.43,119,20445075.84,2306601084.66
2017-12-30,XEMJPY,119.6,119.77,105,106.9,18630949.77,2129728727.32
2017-12-29,XEMJPY,104.89,120,103,119.6,30498487.91,3402313957.78
2017-12-28,XEMJPY,109.1,109.86,98.7,104.89,11770037.14,1208167213.0
2017-12-27,XEMJPY,114.52,117.43,106.1,109.1,12211434.75,1366974107.28
2017-12-26,XEMJPY,114.91,115,105,114.52,13713679.98,1499282568.92
2017-12-25,XEMJPY,120.1,132,107.82,114.91,31811408.56,3833131925.67
2017-12-24,XEMJPY,112.41,121.8,91.2,120.1,28511293.57,3103389139.61
2017-12-23,XEMJPY,101,116.8,98.3,112.41,22404123.22,2402520210.35
2017-12-22,XEMJPY,119.78,121.55,65,101,42740675.27,4301964622.41
2017-12-21,XEMJPY,107.75,121.5,107.75,119.78,23241606.48,2696458094.11
2017-12-20,XEMJPY,111,123,96,107.75,29210007.58,3180471483.33
2017-12-19,XEMJPY,96.9,127.5,96.5,111,54371579.5,5994279038.7
2017-12-18,XEMJPY,80,97.07,77,96.9,24160265.35,2118043505.95
2017-12-17,XEMJPY,74.5,85,73.5,80,22149591.56,1757282453.67
2017-12-16,XEMJPY,67.5,82.95,66.27,74.5,24862542.61,1833954932.08
2017-12-15,XEMJPY,70.1,70.52,58,67.5,19071023.36,1230064714.29
2017-12-14,XEMJPY,60.1,73.04,60,70.1,19200628.2,1250487525.49
2017-12-13,XEMJPY,60.5,63.69,55,60.1,13736260.7,829975286.21
2017-12-12,XEMJPY,57.3,64.79,53.1,60.5,25573310.19,1519501618.53
2017-12-11,XEMJPY,44.82,58.28,44.82,57.3,24597090.86,1274141621.15
2017-12-10,XEMJPY,51.5,51.97,38,44.82,32316642.25,1412024351.76
2017-12-09,XEMJPY,69.69,72.5,39.22,51.5,53375774.9,2848356231.19
2017-12-08,XEMJPY,29.3,74,28,69.69,49290846.9,2135883198.74
2017-12-07,XEMJPY,30.55,31.4,28.57,29.3,8343472.5,251059217.69
2017-12-06,XEMJPY,34.53,34.8,29.45,30.55,10411364.8,337571840.76
2017-12-05,XEMJPY,32,34.65,30.75,34.53,8795974.4,285746428.58
2017-12-04,XEMJPY,31.8,32.4,30.1,32,10489728.2,329799398.7
2017-12-03,XEMJPY,28.21,31.8,27.9,31.8,31173040.64,936269475.4
2017-12-02,XEMJPY,26.88,28.9,26.7,28.21,14222693.6,396662843.96
2017-12-01,XEMJPY,26.35,26.88,24.81,26.88,8836605.9,228681412.3
2017-11-30,XEMJPY,25.6,28,24.4,26.35,16764908.0,437457382.26
2017-11-29,XEMJPY,28.25,30.5,24,25.6,36634798.7,1013972535.5
2017-11-28,XEMJPY,25.35,29,25.3,28.25,32739087.62,880778030.96
2017-11-27,XEMJPY,23.85,25.5,23.85,25.35,12793911.4,313056305.1
2017-11-26,XEMJPY,24.06,24.5,23.1,23.85,12029088.4,286768081.28
2017-11-25,XEMJPY,23.24,24.5,22.95,24.06,12084507.4,286459529.48
2017-11-24,XEMJPY,22.35,23.25,22.25,23.24,7558941.2,171217574.01
2017-11-23,XEMJPY,22.9,22.9,22.15,22.35,7367950.5,166030613.23
2017-11-22,XEMJPY,22.94,23.18,22.55,22.9,6242805.6,142597540.26
2017-11-21,XEMJPY,23.9,24.3,22.5,22.94,9606709.0,223700932.26
2017-11-20,XEMJPY,22.4,24.49,22.4,23.9,12843704.5,301765466.24
2017-11-19,XEMJPY,22.05,23.04,21.89,22.4,7260112.9,163196309.64
2017-11-18,XEMJPY,21.75,22.27,21.45,22.05,6372412.6,138451543.11
2017-11-17,XEMJPY,22.21,22.4,21.62,21.75,9174670.3,201052515.21
2017-11-16,XEMJPY,21.76,23.9,21.5,22.21,18081645.3,404318636.61
2017-11-15,XEMJPY,21.88,22.39,21.5,21.76,7209250.9,157603700.32
2017-11-14,XEMJPY,21.98,22.5,21.4,21.88,7762529.9,169743437.44
2017-11-13,XEMJPY,20.65,23.8,20.61,21.98,17318062.0,381921425.78
2017-11-12,XEMJPY,21.75,22.1,19.21,20.65,16032355.7,332629808.84
2017-11-11,XEMJPY,21.8,24,20.7,21.75,16583131.3,369477530.25
2017-11-10,XEMJPY,25.15,26.9,20.6,21.8,34059493.1,828112709.7
2017-11-09,XEMJPY,22.24,25.5,21.5,25.15,22201470.9,524907878.01
2017-11-08,XEMJPY,20.8,22.9,20.2,22.24,10289945.6,219965987.78
2017-11-07,XEMJPY,21.7,21.92,20.08,20.8,6354153.9,133191273.78
2017-11-06,XEMJPY,21.2,23.97,20.15,21.7,21998402.0,478086672.31
2017-11-05,XEMJPY,19.5,21.2,18.8,21.2,9923301.4,191663152.39
2017-11-04,XEMJPY,19.7,20.21,19,19.5,4909622.0,96753571.51
2017-11-03,XEMJPY,19.09,20.4,18.2,19.7,10288805.8,198072341.77
2017-11-02,XEMJPY,19,20.95,17.6,19.09,12896539.3,246759828.42
2017-11-01,XEMJPY,20.96,21.25,18.6,19,9653434.9,194209893.24
2017-10-31,XEMJPY,22.13,22.33,20.65,20.96,6346283.8,136821456.73
2017-10-30,XEMJPY,22.3,23.2,22,22.13,5944296.6,133321209.48
2017-10-29,XEMJPY,22.3,23.5,21.8,22.3,8555245.9,192162947.37
2017-10-28,XEMJPY,22.26,22.97,21.71,22.3,7564370.7,169127550.12
2017-10-27,XEMJPY,22.87,22.91,22.05,22.26,4817319.5,108334083.97
2017-10-26,XEMJPY,23.07,23.32,22.5,22.87,5703623.6,130471859.96
2017-10-25,XEMJPY,23.96,23.98,22.9,23.07,6133937.6,142417357.83
2017-10-24,XEMJPY,23.14,24.39,22.46,23.96,10777491.3,253579273.79
2017-10-23,XEMJPY,24.11,24.43,22.53,23.14,9467086.6,220351903.49
2017-10-22,XEMJPY,24.1,24.75,23.2,24.11,6985303.6,167589339.77
2017-10-21,XEMJPY,24.35,24.83,23,24.1,7756464.8,184064010.03
2017-10-20,XEMJPY,24.85,25.77,24.14,24.35,7637975.8,190025268.59
2017-10-19,XEMJPY,24.76,26.06,24.45,24.85,8325835.8,209659346.97
2017-10-18,XEMJPY,24.55,24.78,23.15,24.76,8473957.7,202588331.97
2017-10-17,XEMJPY,25.07,26.3,24.26,24.55,6585457.1,165357317.53
2017-10-16,XEMJPY,23.4,28.5,23.1,25.07,26287830.8,676188549.59
2017-10-15,XEMJPY,23.65,23.7,22.5,23.4,7046723.2,162975285.42
2017-10-14,XEMJPY,24,24,23.1,23.65,6310774.9,148442665.96
2017-10-13,XEMJPY,23.4,24.5,22.5,24,12411727.9,288445358.04
2017-10-12,XEMJPY,24.03,24.31,22.98,23.4,9810754.3,231281631.23
2017-10-11,XEMJPY,23.86,25.1,23.5,24.03,5406598.3,131582559.23
2017-10-10,XEMJPY,21.85,24.45,21.8,23.86,10498262.4,247136943.07
2017-10-09,XEMJPY,21.65,23.2,21.39,21.85,7275704.1,161738729.82
2017-10-08,XEMJPY,23.73,23.73,21.65,21.65,5651947.9,128414524.83
2017-10-07,XEMJPY,23.8,24.81,22.85,23.73,10340431.6,244002672.03
2017-10-06,XEMJPY,23.85,24.78,23.55,23.8,5092485.2,122643246.76
2017-10-05,XEMJPY,24.8,24.95,23.41,23.85,6621803.1,158996919.22
2017-10-04,XEMJPY,25.47,25.51,24.52,24.8,4428261.2,110583291.23
2017-10-03,XEMJPY,26.1,26.6,25.01,25.47,5599427.4,144385448.7
2017-10-02,XEMJPY,27.4,27.43,25.9,26.1,8023111.5,214362968.72
2017-10-01,XEMJPY,26.71,27.45,26,27.4,5817551.3,154753185.15
2017-09-30,XEMJPY,25.5,27,25.33,26.71,4016214.7,106074974.15
2017-09-29,XEMJPY,26.66,26.75,24.73,25.5,4076754.7,103309598.11
2017-09-28,XEMJPY,27.1,27.5,26.15,26.66,4324296.1,116120423.36
2017-09-27,XEMJPY,25.33,27.31,25.2,27.1,4723327.0,122899767.23
2017-09-26,XEMJPY,25.94,26.2,25.14,25.33,4122452.9,105883118.74
2017-09-25,XEMJPY,24.5,26.41,24.3,25.94,4982270.9,125750333.0
2017-09-24,XEMJPY,24.99,25.08,23.85,24.5,3773094.6,92438967.29
2017-09-23,XEMJPY,23.66,25.25,23.08,24.99,4776945.5,115927426.0
2017-09-22,XEMJPY,23.91,25.15,22.65,23.66,4967744.0,117369547.28
2017-09-21,XEMJPY,25.8,26,23.3,23.91,7464729.2,184773576.7
2017-09-20,XEMJPY,26.45,26.65,25.6,25.8,5211036.4,135507547.08
2017-09-19,XEMJPY,27.75,28.5,25.4,26.45,10732894.6,287724609.71
2017-09-18,XEMJPY,23.2,27.76,23.2,27.75,13182865.5,337195507.07
2017-09-17,XEMJPY,23.85,23.85,21.4,23.2,10039081.6,227557996.83
2017-09-16,XEMJPY,24.55,26.45,20.55,23.85,22927370.9,537649971.37
2017-09-15,XEMJPY,16.51,25.72,16.51,24.55,43877612.4,933319805.84
2017-09-14,XEMJPY,26,26.7,16.51,16.51,30405788.5,645579077.22
2017-09-13,XEMJPY,28,28.2,23.66,26,16689962.3,431847085.36
2017-09-12,XEMJPY,28.3,29.49,27.58,28,4859036.3,138071991.25
2017-09-11,XEMJPY,28.15,29.77,27.76,28.3,5543482.8,159042279.65
2017-09-10,XEMJPY,29.4,29.5,26.5,28.15,10788147.5,299581149.11
2017-09-09,XEMJPY,31.05,31.2,29.01,29.4,7237510.4,214903131.72
2017-09-08,XEMJPY,32.32,32.57,29.12,31.05,11342896.1,350891346.11
2017-09-07,XEMJPY,33.6,33.97,32.29,32.32,4659288.9,152981759.08
2017-09-06,XEMJPY,32.95,34,32.6,33.6,5469729.7,183023215.59
2017-09-05,XEMJPY,31.4,33.15,28.13,32.95,16574276.0,508081760.82
2017-09-04,XEMJPY,35.32,35.81,29.14,31.4,21602098.2,691394377.46
2017-09-03,XEMJPY,33.6,36.89,32.72,35.32,10059743.6,351220256.13
2017-09-02,XEMJPY,36.7,36.76,32.3,33.6,16804115.5,577723551.7
2017-09-01,XEMJPY,37.55,37.67,34.5,36.7,14313455.4,519021793.06
2017-08-31,XEMJPY,32.71,39,32.71,37.55,25617014.8,924591223.2
2017-08-30,XEMJPY,30.9,33.1,30.72,32.71,8074719.6,259211913.52
2017-08-29,XEMJPY,30.5,31.5,29.75,30.9,10277472.4,314612196.0
2017-08-28,XEMJPY,30.4,31.9,30,30.5,9405941.3,289731298.57
2017-08-27,XEMJPY,29.65,30.53,29.5,30.4,8785714.1,263388155.26
2017-08-26,XEMJPY,29.5,30.4,28.78,29.65,8636117.7,254674132.71
2017-08-25,XEMJPY,29.17,30.6,28.62,29.5,5986124.7,175555541.89
2017-08-24,XEMJPY,27.81,29.98,27.55,29.17,6575020.6,188233932.37
2017-08-23,XEMJPY,28.4,28.5,27.41,27.81,5584860.9,155802653.09
2017-08-22,XEMJPY,28.3,28.9,27,28.4,9222808.1,257552860.97
2017-08-21,XEMJPY,30.42,32.5,27.18,28.3,12964266.4,384770503.61
2017-08-20,XEMJPY,28.84,33.98,28.65,30.42,13455602.7,413967173.55
2017-08-19,XEMJPY,27.1,29.63,25.5,28.84,14172081.2,387852083.2
2017-08-18,XEMJPY,27,28.7,26,27.1,8611179.1,234601174.4
2017-08-17,XEMJPY,28.4,28.74,27,27,6511474.1,181665382.93
2017-08-16,XEMJPY,27.84,30.38,27.77,28.4,9363188.3,271343891.61
2017-08-15,XEMJPY,28.2,28.85,25.7,27.84,13506136.3,362617481.07
2017-08-14,XEMJPY,29,29.9,25,28.2,15774933.1,430189054.5
2017-08-13,XEMJPY,30.5,30.99,28.39,29,10441832.6,309431878.67
2017-08-12,XEMJPY,32.2,32.3,30.2,30.5,5859493.8,183352958.13
2017-08-11,XEMJPY,32.3,32.63,30.9,32.2,6594127.7,209723685.24
2017-08-10,XEMJPY,31.11,33.28,31.11,32.3,8434850.5,275138561.42
2017-08-09,XEMJPY,31.52,32,29.35,31.11,10202214.0,313881257.05
2017-08-08,XEMJPY,31.75,34.63,29,31.52,19544936.2,636806988.82
2017-08-07,XEMJPY,26.72,32.23,26.5,31.75,22166246.6,654874011.51
2017-08-06,XEMJPY,25.5,27.3,24.9,26.72,6811025.1,176335583.35
2017-08-05,XEMJPY,25.07,25.9,24.5,25.5,5957754.4,150298745.41
2017-08-04,XEMJPY,25.1,25.6,23.41,25.07,7272762.3,176682623.52
2017-08-03,XEMJPY,26,26.9,24.48,25.1,11625378.1,299260589.67
2017-08-02,XEMJPY,21.46,26,21.46,26,19835236.4,478196506.23
2017-08-01,XEMJPY,19.2,22,18.42,21.46,14996975.2,304495569.43
2017-07-31,XEMJPY,18.53,19.4,18.4,19.2,4321425.7,81862948.35
2017-07-30,XEMJPY,19.14,19.35,18.5,18.53,3281742.9,61848188.74
2017-07-29,XEMJPY,18.7,19.2,17.89,19.14,4349401.6,79809385.87
2017-07-28,XEMJPY,19,19.45,18,18.7,6628052.4,124158120.05
2017-07-27,XEMJPY,17.7,19.9,17.4,19,7128877.5,133148907.56
2017-07-26,XEMJPY,17.58,18.1,16.7,17.7,6057184.7,105265750.09
2017-07-25,XEMJPY,18.97,19.99,16.6,17.58,14176176.6,257816235.44
2017-07-24,XEMJPY,18.85,19.1,18.3,18.97,3256665.0,60936934.4
2017-07-23,XEMJPY,19.5,20.31,18,18.85,15911588.6,305821993.06
2017-07-22,XEMJPY,15.69,19.88,15.52,19.5,14333399.9,251082378.34
2017-07-21,XEMJPY,17.34,17.6,15,15.69,10770411.8,170897417.27
2017-07-20,XEMJPY,14.22,18.24,14.15,17.34,15309252.8,243804502.91
2017-07-19,XEMJPY,14.93,15.2,13.7,14.22,8839709.5,127919222.55
2017-07-18,XEMJPY,15.89,16.2,13.57,14.93,14942814.7,220990156.64
2017-07-17,XEMJPY,10.8,16,10.8,15.89,15073891.6,194563400.34
2017-07-16,XEMJPY,12.8,13.1,10,10.8,13099912.6,145603321.59
2017-07-15,XEMJPY,13.4,13.5,11.6,12.8,10071477.8,127520206.0
2017-07-14,XEMJPY,14,14.38,12.78,13.4,4714804.0,64026196.3
2017-07-13,XEMJPY,15.2,15.85,13,14,7079987.4,103891493.51
2017-07-12,XEMJPY,13.23,15.33,12.8,15.2,6960289.9,98211613.24
2017-07-11,XEMJPY,16.42,16.8,12.67,13.23,14453421.7,207148847.85
2017-07-10,XEMJPY,17.8,18.26,13.9,16.42,10054524.7,164899886.98
2017-07-09,XEMJPY,18,18.49,17.5,17.8,1678359.0,30249489.01
2017-07-08,XEMJPY,18.25,18.4,17.2,18,2386310.8,42214707.97
2017-07-07,XEMJPY,18.85,19.31,17.6,18.25,4322895.2,78930184.79
2017-07-06,XEMJPY,19.64,19.92,18.51,18.85,2935752.0,56124212.98
2017-07-05,XEMJPY,20.99,20.99,19.4,19.64,3032384.3,60081516.77
2017-07-04,XEMJPY,19.7,21.38,19.3,20.99,11027010.4,226600286.41
2017-07-03,XEMJPY,17.84,20,17.53,19.7,4823289.2,89790685.84
2017-07-02,XEMJPY,16.85,17.98,16.12,17.84,5979233.2,100919494.98
2017-07-01,XEMJPY,18.58,18.64,16.5,16.85,4832525.1,84987669.53
2017-06-30,XEMJPY,18.6,19.5,17.93,18.58,4869297.1,90125198.5
2017-06-29,XEMJPY,19.25,20.33,18,18.6,4807435.1,92137266.19
2017-06-28,XEMJPY,18.4,21.1,17.1,19.25,8381049.0,160391707.83
2017-06-27,XEMJPY,19.1,19.7,15.78,18.4,8500657.3,149178206.63
2017-06-26,XEMJPY,20.32,20.7,16,19.1,10178208.9,184921207.18
2017-06-25,XEMJPY,20.8,21.21,19.7,20.32,3510016.6,71905592.31
2017-06-24,XEMJPY,21.92,22.83,20.5,20.8,5621912.5,122145383.47
2017-06-23,XEMJPY,21.82,22.1,21.72,21.92,1380961.9,30336185.57
2017-06-22,XEMJPY,22.2,22.5,21.6,21.82,2293499.8,50405132.28
2017-06-21,XEMJPY,22.9,23.5,21.7,22.2,4548350.7,103812178.04
2017-06-20,XEMJPY,22.31,24.5,22.1,22.9,8845558.7,204982592.64
2017-06-19,XEMJPY,22.11,22.85,21.73,22.31,2624675.6,58932377.7
2017-06-18,XEMJPY,22.8,23.11,21.2,22.11,2754025.0,61170054.44
2017-06-17,XEMJPY,22,23.11,20.87,22.8,3460691.2,77522640.03
2017-06-16,XEMJPY,22.2,22.7,21,22,3168047.4,69482586.27
2017-06-15,XEMJPY,23.36,23.36,18.5,22.2,11531139.5,239165769.87
2017-06-14,XEMJPY,23,24.81,20.49,23.36,7873194.0,183907167.84
2017-06-13,XEMJPY,23.79,24.1,22.4,23,1992805.1,45895038.0
2017-06-12,XEMJPY,23.7,26,21.5,23.79,10786294.9,261618496.22
2017-06-11,XEMJPY,21,24.34,19.91,23.7,7226773.4,162256344.08
2017-06-10,XEMJPY,24.2,24.2,20.84,21,6359469.4,142139277.09
2017-06-09,XEMJPY,24.55,24.97,23.95,24.2,2525398.7,61698797.5
2017-06-08,XEMJPY,23,25.12,22.5,24.55,4266562.4,101819865.02
2017-06-07,XEMJPY,25.27,25.4,22.3,23,3434908.9,81807170.56
