Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume LTC,Volume EUR
2017-12-05,LTCEUR,84,88,83.68,85.1,96.4,8247.51
2017-12-04,LTCEUR,84.56,93,81.05,84,44.18,3792.57
2017-12-03,LTCEUR,87.34,87.34,87.34,87.34,0.0,0.0
2017-12-02,LTCEUR,82,87.34,82,87.34,0.6123,51.65
2017-12-01,LTCEUR,73.94,99.8,69.28,82,148.2,11921.78
2017-11-30,LTCEUR,45.98,45.98,45.98,45.98,0.0,0.0
2017-11-29,LTCEUR,45.98,45.98,45.98,45.98,0.0,0.0
2017-11-28,LTCEUR,45.98,45.98,45.98,45.98,0.0,0.0
2017-11-27,LTCEUR,45.98,45.98,45.98,45.98,0.0,0.0
2017-11-26,LTCEUR,45.98,45.98,45.98,45.98,0.0,0.0
2017-11-25,LTCEUR,45.98,45.98,45.98,45.98,0.0,0.0
2017-11-24,LTCEUR,45.98,45.98,45.98,45.98,0.0,0.0
2017-11-23,LTCEUR,45.98,45.98,45.98,45.98,0.0,0.0
2017-11-22,LTCEUR,45.98,45.98,45.98,45.98,0.0,0.0
2017-11-21,LTCEUR,45.98,45.98,45.98,45.98,0.0,0.0
2017-11-20,LTCEUR,45.98,45.98,45.98,45.98,0.0,0.0
2017-11-19,LTCEUR,45.98,45.98,45.98,45.98,0.0,0.0
2017-11-18,LTCEUR,45.98,45.98,45.98,45.98,0.0,0.0
2017-11-17,LTCEUR,45.98,45.98,45.98,45.98,0.0,0.0
2017-11-16,LTCEUR,45.98,45.98,45.98,45.98,0.0,0.0
2017-11-15,LTCEUR,45.98,45.98,45.98,45.98,0.0,0.0
2017-11-14,LTCEUR,45.98,45.98,45.98,45.98,0.0,0.0
2017-11-13,LTCEUR,45.98,45.98,45.98,45.98,0.0,0.0
2017-11-12,LTCEUR,45.98,45.98,45.98,45.98,0.0,0.0
2017-11-11,LTCEUR,45.98,45.98,45.98,45.98,0.0,0.0
2017-11-10,LTCEUR,45.98,45.98,45.98,45.98,0.0,0.0
2017-11-09,LTCEUR,45.98,45.98,45.98,45.98,0.0,0.0
2017-11-08,LTCEUR,45.98,45.98,45.98,45.98,0.0,0.0
2017-11-07,LTCEUR,45.98,45.98,45.98,45.98,0.0,0.0
2017-11-06,LTCEUR,45.98,45.98,45.98,45.98,0.0,0.0
2017-11-05,LTCEUR,45.98,45.98,45.98,45.98,0.0,0.0
2017-11-04,LTCEUR,45.98,45.98,45.98,45.98,0.0,0.0
2017-11-03,LTCEUR,45.98,45.98,45.98,45.98,0.0,0.0
2017-11-02,LTCEUR,45.98,45.98,45.98,45.98,0.0,0.0
2017-11-01,LTCEUR,45.98,45.98,45.98,45.98,0.0,0.0
2017-10-31,LTCEUR,45.98,45.98,45.98,45.98,0.0,0.0
2017-10-30,LTCEUR,45.98,45.98,45.98,45.98,0.0,0.0
2017-10-29,LTCEUR,45.98,45.98,45.98,45.98,0.0,0.0
2017-10-28,LTCEUR,45.98,45.98,45.98,45.98,0.0,0.0
2017-10-27,LTCEUR,45.98,45.98,45.98,45.98,0.0,0.0
2017-10-26,LTCEUR,45.98,45.98,45.98,45.98,0.0,0.0
2017-10-25,LTCEUR,45.98,45.98,45.98,45.98,0.0,0.0
2017-10-24,LTCEUR,45.98,45.98,45.98,45.98,0.0,0.0
2017-10-23,LTCEUR,45.98,45.98,45.98,45.98,0.0,0.0
2017-10-22,LTCEUR,45.98,45.98,45.98,45.98,0.0,0.0
2017-10-21,LTCEUR,45.98,45.98,45.98,45.98,0.0,0.0
2017-10-20,LTCEUR,45.98,45.98,45.98,45.98,0.0,0.0
2017-10-19,LTCEUR,45.98,45.98,45.98,45.98,0.0,0.0
2017-10-18,LTCEUR,45.98,45.98,45.98,45.98,0.0,0.0
2017-10-17,LTCEUR,45.98,45.98,45.98,45.98,0.0,0.0
2017-10-16,LTCEUR,45.98,45.98,45.98,45.98,0.0,0.0
2017-10-15,LTCEUR,45.98,45.98,45.98,45.98,0.0,0.0
2017-10-14,LTCEUR,45.98,45.98,45.98,45.98,0.0,0.0
2017-10-13,LTCEUR,45.98,45.98,45.98,45.98,0.0,0.0
2017-10-12,LTCEUR,45.98,45.98,45.98,45.98,0.0,0.0
2017-10-11,LTCEUR,45.98,45.98,45.98,45.98,0.0,0.0
2017-10-10,LTCEUR,45.98,45.98,45.98,45.98,0.0,0.0
2017-10-09,LTCEUR,45.98,45.98,45.98,45.98,0.0,0.0
2017-10-08,LTCEUR,44.21,45.98,44.02,45.98,1.754,77.7
2017-10-07,LTCEUR,43.55,43.55,43.55,43.55,0.0,0.0
2017-10-06,LTCEUR,43.55,43.55,43.55,43.55,0.0,0.0
2017-10-05,LTCEUR,43.41,43.57,43.41,43.55,3.171,138.11
2017-10-04,LTCEUR,43.1,43.1,43.1,43.1,0.0,0.0
2017-10-03,LTCEUR,48.08,48.08,43.02,43.1,0.8177,35.18
2017-10-02,LTCEUR,45.2,46.11,45.2,46.11,0.3784,17.45
2017-10-01,LTCEUR,45.51,46.01,45.51,46.01,0.03149,1.449
2017-09-30,LTCEUR,45.08,45.08,45.08,45.08,0.0,0.0
2017-09-29,LTCEUR,38,55.1,38,45.08,5.535,259.02
2017-09-28,LTCEUR,48.01,48.01,46.5,46.51,0.011,0.5115
2017-09-27,LTCEUR,48,48,48,48,0.0,0.0
2017-09-26,LTCEUR,45.4,48,45.4,48,1.836,85.24
2017-09-25,LTCEUR,40.01,40.01,40.01,40.01,0.0,0.0
2017-09-24,LTCEUR,40.01,40.01,40.01,40.01,0.0,0.0
2017-09-23,LTCEUR,40.01,40.01,40.01,40.01,0.0,0.0
2017-09-22,LTCEUR,40.87,42.12,40.01,40.01,61.78,2500.65
2017-09-21,LTCEUR,48.7,48.7,39,40.87,100.58,4289.02
2017-09-20,LTCEUR,45.06,48.7,45.06,48.7,13.73,666.18
2017-09-19,LTCEUR,49.68,49.68,45.05,45.06,15.12,695.77
2017-09-18,LTCEUR,45.33,50.46,42.51,49.68,25.94,1233.61
2017-09-17,LTCEUR,44.7,45.33,40,45.33,417.64,17003.15
2017-09-16,LTCEUR,39.32,48.29,39.32,44.7,265.51,11867.92
2017-09-15,LTCEUR,50.69,50.69,28.99,39.32,48.77,2077.63
2017-09-14,LTCEUR,52.5,54.9,42,50.69,54.48,2365.41
2017-09-13,LTCEUR,60.3,60.3,41.65,52.5,31.25,1732.69
2017-09-12,LTCEUR,61.79,65.85,60.3,60.3,38.85,2422.17
2017-09-11,LTCEUR,61.61,61.8,55,61.79,4.991,283.91
2017-09-10,LTCEUR,61.5,65.99,60.01,61.61,86.12,5198.54
2017-09-09,LTCEUR,62.12,68,61.5,61.5,20.23,1299.59
2017-09-08,LTCEUR,68,70.95,62.12,62.12,37.84,2548.09
2017-09-07,LTCEUR,73.9,73.9,68,68,11.66,802.61
2017-09-06,LTCEUR,66.99,76,66.4,73.9,35.56,2525.73
2017-09-05,LTCEUR,63.1,67.99,63.1,66.99,9.235,621.44
2017-09-04,LTCEUR,68.05,68.05,57.7,63.1,63.46,3926.18
2017-09-03,LTCEUR,68,68.05,68,68.05,6.338,431.03
2017-09-02,LTCEUR,74,79,66.32,68,42.74,3032.09
2017-09-01,LTCEUR,64.82,87,62.02,74,204.98,15144.81
2017-08-31,LTCEUR,53.5,71.97,53.5,64.82,108.85,6507.58
2017-08-30,LTCEUR,48.06,54.8,48.06,53.5,31.43,1678.01
2017-08-29,LTCEUR,56,59.69,48.05,48.06,17.52,918.01
2017-08-28,LTCEUR,51,56,50.2,56,14.12,727.92
2017-08-27,LTCEUR,43.3,51,42,51,80.96,3666.19
2017-08-26,LTCEUR,44.57,46.06,43.3,43.3,35.02,1553.16
2017-08-25,LTCEUR,45.24,46.97,43.5,44.57,70.76,3107.18
2017-08-24,LTCEUR,42.1,46.99,42.1,45.24,13.39,605.89
2017-08-23,LTCEUR,42.1,49,41,42.1,68.5,2917.78
2017-08-22,LTCEUR,42.5,42.5,39.21,42.1,21.25,866.94
2017-08-21,LTCEUR,42.47,42.5,40,42.5,91.04,3867.93
2017-08-20,LTCEUR,40.8,42.47,40.58,42.47,3.025,124.68
2017-08-19,LTCEUR,39.1,40.8,39,40.8,44.82,1754.3
2017-08-18,LTCEUR,39.59,49,37.7,39.1,56.14,2522.03
2017-08-17,LTCEUR,38.8,39.7,38.35,39.59,9.452,371.34
2017-08-16,LTCEUR,43.99,43.99,37.1,38.8,21.86,847.04
2017-08-15,LTCEUR,49.5,49.5,37,43.99,25.52,973.16
2017-08-14,LTCEUR,40.74,49.5,39.98,49.5,21.09,900.02
2017-08-13,LTCEUR,40.02,40.74,37.5,40.74,4.865,185.92
2017-08-12,LTCEUR,40.02,40.02,40.02,40.02,0.0,0.0
2017-08-11,LTCEUR,40.02,43.8,40.02,40.02,29.17,1220.81
2017-08-10,LTCEUR,37.06,44,37.06,40.02,14.61,610.29
2017-08-09,LTCEUR,41.3,42.88,35.05,37.06,37.24,1458.97
2017-08-08,LTCEUR,41.55,41.55,33,41.3,20.17,687.19
2017-08-07,LTCEUR,38.4,41.55,38.4,41.55,28.48,1114.06
2017-08-06,LTCEUR,38.49,38.49,35.4,38.4,1.231,44.29
2017-08-05,LTCEUR,37.99,38.49,37.98,38.49,3.396,129.91
2017-08-04,LTCEUR,36.3,37.99,35.06,37.99,5.224,191.82
2017-08-03,LTCEUR,36.9,38.69,34.5,36.3,31.06,1133.38
2017-08-02,LTCEUR,38.4,39,36.5,36.9,6.676,253.71
2017-08-01,LTCEUR,36.59,38.4,36.59,38.4,20.82,792.27
2017-07-31,LTCEUR,34.85,36.59,34.62,36.59,26.77,977.18
2017-07-30,LTCEUR,34.9,34.9,34.85,34.85,0.9012,31.41
2017-07-29,LTCEUR,36.34,36.34,34.2,34.9,14.55,501.29
2017-07-28,LTCEUR,35.06,37.64,35.06,36.34,4.442,166.51
2017-07-27,LTCEUR,37.08,37.08,35.06,35.06,2.672,96.94
2017-07-26,LTCEUR,36,39.17,36,37.08,1.478,57.34
2017-07-25,LTCEUR,40.48,40.48,36,36,30.31,1109.68
2017-07-24,LTCEUR,38.01,42.9,38.01,40.48,0.93,37.6
2017-07-23,LTCEUR,36.8,44.58,36.8,38.01,28.92,1131.54
2017-07-22,LTCEUR,37.21,44.89,36.8,36.8,17.86,714.06
2017-07-21,LTCEUR,35.17,37.21,35.17,37.21,0.1524,5.67
2017-07-20,LTCEUR,37,49.4,35.17,35.17,16.57,700.19
2017-07-19,LTCEUR,39.69,39.69,36,37,7.444,272.0
2017-07-18,LTCEUR,36.02,39.7,36.02,39.69,0.9477,36.38
2017-07-17,LTCEUR,32,41.15,32,36.02,18.74,726.55
2017-07-16,LTCEUR,35,35,32,32,20.82,693.48
2017-07-15,LTCEUR,37,37,35,35,19.42,680.21
2017-07-14,LTCEUR,40,45.5,36.2,37,35.22,1354.14
2017-07-13,LTCEUR,40.11,44,40,40,76.87,3139.58
2017-07-12,LTCEUR,37.01,61,37.01,40.11,380.51,21328.8
2017-07-11,LTCEUR,40.51,40.51,37.01,37.01,16.56,612.75
2017-07-10,LTCEUR,45,46.9,40.51,40.51,2.106,88.67
2017-07-09,LTCEUR,42,45,42,45,1.1,49.48
2017-07-08,LTCEUR,40,44.98,40,42,3.353,146.32
2017-07-07,LTCEUR,42.21,44,40,40,47.16,2012.02
2017-07-06,LTCEUR,42.21,42.21,42.21,42.21,0.0,0.0
2017-07-05,LTCEUR,47,49,42.2,42.21,23.88,1061.36
2017-07-04,LTCEUR,42.5,47,42.5,47,54.1,2426.74
2017-07-03,LTCEUR,37.5,43,37.5,42.5,15.61,614.77
2017-07-02,LTCEUR,36,38.48,36,37.5,39.61,1464.1
2017-07-01,LTCEUR,36,37.3,16,36,33.0,1046.57
2017-06-30,LTCEUR,35,36.1,35,36,28.75,1035.06
2017-06-29,LTCEUR,38,41.4,35,35,9.813,363.25
2017-06-28,LTCEUR,39,99,38,38,145.81,6836.68
2017-06-27,LTCEUR,35,39.9,31,39,10.09,370.84
2017-06-26,LTCEUR,37.03,40,31,35,25.43,919.18
2017-06-25,LTCEUR,40.01,40.01,37.03,37.03,13.95,535.47
2017-06-24,LTCEUR,41,41,40.01,40.01,11.92,476.8
2017-06-23,LTCEUR,42.5,42.5,40.02,41,3.269,133.84
2017-06-22,LTCEUR,42,48,42,42.5,36.11,1537.42
2017-06-21,LTCEUR,41,42,41,42,20.21,847.76
2017-06-20,LTCEUR,41,43,41,41,15.41,640.98
2017-06-19,LTCEUR,40,48.99,37.05,41,73.65,3301.84
2017-06-18,LTCEUR,43,43,40,40,11.07,442.62
2017-06-17,LTCEUR,32.96,44,32.95,43,165.36,6112.16
2017-06-16,LTCEUR,26.6,32.98,26.6,32.96,27.42,864.56
2017-06-15,LTCEUR,30.47,30.47,26.6,26.6,86.38,2333.56
2017-06-14,LTCEUR,27.77,30.47,27.01,30.47,38.95,1130.79
2017-06-13,LTCEUR,27.15,34.6,27.15,27.77,77.01,2236.35
2017-06-12,LTCEUR,31,32,27,27.15,53.56,1505.17
2017-06-11,LTCEUR,27.13,31,26.96,31,80.66,2405.63
2017-06-10,LTCEUR,29.38,29.38,27.12,27.13,15.61,433.54
2017-06-09,LTCEUR,27.32,29.38,27.32,29.38,0.1361,4.0
2017-06-08,LTCEUR,26.5,27.32,26.5,27.32,148.28,4043.87
2017-06-07,LTCEUR,26.2,30,26.2,26.5,30.23,888.02
2017-06-06,LTCEUR,26.9,28,26,26.2,15.22,417.89
2017-06-05,LTCEUR,25.11,27,25.11,26.9,6.995,188.21
2017-06-04,LTCEUR,28.59,28.59,25.11,25.11,1.073,30.03
2017-06-03,LTCEUR,23.1,28.59,23.1,28.59,1.41,40.0
2017-06-02,LTCEUR,26.99,26.99,23.1,23.1,3.893,90.22
2017-06-01,LTCEUR,23,28.97,23,26.99,2.308,63.0
2017-05-31,LTCEUR,29,29,23,23,6.64,153.22
2017-05-30,LTCEUR,28,29,25,29,23.19,650.0
2017-05-29,LTCEUR,22,28,22,28,17.86,499.2
2017-05-28,LTCEUR,21,27.9,21,22,8.313,216.8
2017-05-27,LTCEUR,25,25,19,21,64.99,1385.08
2017-05-26,LTCEUR,31,31,25,25,13.29,349.69
2017-05-25,LTCEUR,30,37.4,25.04,31,121.13,3671.13
2017-05-24,LTCEUR,26.4,30,26.4,30,1.603,46.74
2017-05-23,LTCEUR,23,26.54,23,26.4,78.32,2045.44
2017-05-22,LTCEUR,20.11,25,20.11,23,48.59,1195.35
2017-05-21,LTCEUR,25,25,20.11,20.11,21.68,517.9
2017-05-20,LTCEUR,27,27,25,25,25.59,639.67
2017-05-19,LTCEUR,25.89,27,24,27,3.799,98.36
2017-05-18,LTCEUR,25.74,25.89,22,25.89,4.733,108.44
2017-05-17,LTCEUR,22,25.74,22,25.74,1.64,42.22
2017-05-16,LTCEUR,29.82,29.82,22,22,14.12,317.34
2017-05-15,LTCEUR,29.96,29.96,22,29.82,3.005,78.29
2017-05-14,LTCEUR,25,29.96,25,29.96,0.3378,10.12
2017-05-13,LTCEUR,26.5,26.5,25,25,0.8,20.0
2017-05-12,LTCEUR,28,33.25,26.5,26.5,20.98,583.34
2017-05-11,LTCEUR,31.99,36.9,28,28,18.14,542.2
2017-05-10,LTCEUR,18,31.99,18,31.99,7.257,230.3
2017-05-09,LTCEUR,30,44,13.4,18,85.1,2231.47
2017-05-08,LTCEUR,20.03,31.49,20.03,30,1.753,53.56
2017-05-07,LTCEUR,20.03,20.03,20.03,20.03,0.0,0.0
2017-05-06,LTCEUR,14.5,20.03,14.5,20.03,0.2112,4.231
2017-05-05,LTCEUR,28.99,28.99,14.5,14.5,0.4988,7.233
2017-05-04,LTCEUR,18.5,28.99,18.5,28.99,7.705,181.0
2017-05-03,LTCEUR,17,17,17,17,0.0,0.0
2017-05-02,LTCEUR,12.01,17,12.01,17,12.12,196.0
2017-05-01,LTCEUR,16,16,12.01,12.01,20.55,287.85
2017-04-30,LTCEUR,17.7,17.7,15.79,16,5.424,86.12
2017-04-29,LTCEUR,17.7,17.7,17.7,17.7,0.0,0.0
2017-04-28,LTCEUR,12.25,17.77,10.25,17.7,33.05,551.78
2017-04-27,LTCEUR,14.8,14.8,12.25,12.25,10.59,129.81
2017-04-26,LTCEUR,14.8,14.8,14.8,14.8,0.2122,3.14
2017-04-25,LTCEUR,14.9,14.9,14.8,14.8,1.026,15.19
2017-04-24,LTCEUR,12.51,14.9,12.51,14.9,3.96,59.0
2017-04-23,LTCEUR,12.51,12.51,12.51,12.51,0.0,0.0
2017-04-22,LTCEUR,11.01,12.51,10,12.51,2.121,23.72
2017-04-21,LTCEUR,11.07,11.07,10.98,11.01,2.454,27.0
2017-04-20,LTCEUR,12.99,12.99,11.07,11.07,0.1284,1.422
2017-04-19,LTCEUR,4,12.99,4,12.99,6.287,42.13
2017-04-18,LTCEUR,4,4,4,4,0.0,0.0
2017-04-17,LTCEUR,13,13,4,4,2.213,8.853
2017-04-16,LTCEUR,13,13,13,13,0.0,0.0
2017-04-15,LTCEUR,13,13,13,13,0.0,0.0
2017-04-14,LTCEUR,13,13,13,13,0.0,0.0
2017-04-13,LTCEUR,11.5,13,11.5,13,3.007,39.09
2017-04-12,LTCEUR,12,12,11.5,11.5,4.66,54.92
2017-04-11,LTCEUR,12,12,12,12,0.0,0.0
2017-04-10,LTCEUR,12,12,12,12,0.0,0.0
2017-04-09,LTCEUR,11.11,12,11.11,12,0.1075,1.29
2017-04-08,LTCEUR,11.11,11.11,11.11,11.11,0.0,0.0
2017-04-07,LTCEUR,11.11,11.11,11.11,11.11,0.0,0.0
2017-04-06,LTCEUR,10,11.11,10,11.11,0.7705,8.56
2017-04-05,LTCEUR,9.99,10,8.99,10,21.2,210.79
2017-04-04,LTCEUR,9.99,9.99,9.99,9.99,0.0,0.0
2017-04-03,LTCEUR,7.59,9.99,7.59,9.99,0.4494,4.49
2017-04-02,LTCEUR,4.87,7.59,4.87,7.59,1.318,10.0
2017-04-01,LTCEUR,4.87,4.87,4.87,4.87,0.0,0.0
2017-03-31,LTCEUR,4.87,4.87,4.87,4.87,0.0,0.0
2017-03-30,LTCEUR,4.44,4.87,4.43,4.87,15.7,72.21
2017-03-29,LTCEUR,4.44,4.44,4.44,4.44,0.0,0.0
2017-03-28,LTCEUR,4.44,4.44,4.44,4.44,0.0,0.0
2017-03-27,LTCEUR,4.44,4.44,4.44,4.44,0.0,0.0
2017-03-26,LTCEUR,4.44,4.44,4.44,4.44,0.0,0.0
2017-03-25,LTCEUR,4.44,4.44,4.44,4.44,0.0,0.0
2017-03-24,LTCEUR,4.44,4.44,4.44,4.44,0.0,0.0
2017-03-23,LTCEUR,4.44,4.44,4.44,4.44,0.0,0.0
2017-03-22,LTCEUR,4.44,4.44,4.44,4.44,0.0,0.0
2017-03-21,LTCEUR,4.44,4.44,4.44,4.44,0.0,0.0
2017-03-20,LTCEUR,4.44,4.44,4.44,4.44,0.0,0.0
2017-03-19,LTCEUR,4.44,4.44,4.44,4.44,0.0,0.0
2017-03-18,LTCEUR,4.44,4.44,4.44,4.44,0.0,0.0
2017-03-17,LTCEUR,4.44,4.44,4.44,4.44,0.0,0.0
2017-03-16,LTCEUR,4.44,4.44,4.44,4.44,0.0,0.0
2017-03-15,LTCEUR,4.44,4.44,4.44,4.44,0.0,0.0
2017-03-14,LTCEUR,4.44,4.44,4.44,4.44,0.0,0.0
2017-03-13,LTCEUR,4.44,4.44,4.44,4.44,0.0,0.0
2017-03-12,LTCEUR,4.44,4.44,4.44,4.44,0.0,0.0
2017-03-11,LTCEUR,4.44,4.44,4.44,4.44,0.0,0.0
2017-03-10,LTCEUR,4.44,4.44,4.44,4.44,0.0,0.0
2017-03-09,LTCEUR,4.44,4.44,4.44,4.44,0.0,0.0
2017-03-08,LTCEUR,4.44,4.44,4.44,4.44,0.0,0.0
2017-03-07,LTCEUR,4.44,4.44,4.44,4.44,0.972,4.316
2017-03-06,LTCEUR,4,4.44,4,4.44,2.027,9.0
2017-03-05,LTCEUR,4,4,4,4,0.0,0.0
2017-03-04,LTCEUR,8,8,4,4,3.625,14.5
2017-03-03,LTCEUR,8,8,8,8,0.0,0.0
2017-03-02,LTCEUR,8,8,8,8,0.0,0.0
2017-03-01,LTCEUR,8,8,8,8,0.0,0.0
2017-02-28,LTCEUR,8,8,8,8,0.0,0.0
2017-02-27,LTCEUR,8,8,8,8,0.0,0.0
2017-02-26,LTCEUR,8,8,8,8,0.0,0.0
2017-02-25,LTCEUR,8,8,8,8,0.0,0.0
2017-02-24,LTCEUR,8,8,8,8,0.0,0.0
2017-02-23,LTCEUR,8,8,8,8,0.0,0.0
2017-02-22,LTCEUR,8,8,8,8,0.0,0.0
2017-02-21,LTCEUR,8,8,8,8,0.0,0.0
2017-02-20,LTCEUR,8,8,8,8,0.0,0.0
2017-02-19,LTCEUR,8,8,8,8,0.0,0.0
2017-02-18,LTCEUR,0.2,8,0.2,8,0.125,1.0
2017-02-17,LTCEUR,4.69,9,0.2,0.2,618.45,3749.35
2017-02-16,LTCEUR,5.31,5.31,5.31,5.31,0.0,0.0
2017-02-15,LTCEUR,5.31,5.31,5.31,5.31,0.0,0.0
2017-02-14,LTCEUR,5.31,5.31,5.31,5.31,0.0,0.0
2017-02-13,LTCEUR,5.31,5.31,5.31,5.31,0.0,0.0
2017-02-12,LTCEUR,5.31,5.31,5.31,5.31,0.0,0.0
2017-02-11,LTCEUR,5.31,5.31,5.31,5.31,0.0,0.0
2017-02-10,LTCEUR,5.31,5.31,5.31,5.31,0.0,0.0
2017-02-09,LTCEUR,5.31,5.31,5.31,5.31,0.0,0.0
2017-02-08,LTCEUR,5.31,5.31,5.31,5.31,0.0,0.0
2017-02-07,LTCEUR,5.31,5.31,5.31,5.31,0.0,0.0
2017-02-06,LTCEUR,5.31,5.31,5.31,5.31,0.0,0.0
2017-02-05,LTCEUR,5.31,5.31,5.31,5.31,0.0,0.0
2017-02-04,LTCEUR,5.31,5.31,5.31,5.31,0.0,0.0
2017-02-03,LTCEUR,5.31,5.31,5.31,5.31,0.0,0.0
2017-02-02,LTCEUR,5.31,5.31,5.31,5.31,0.0,0.0
2017-02-01,LTCEUR,5.31,5.31,5.31,5.31,0.0,0.0
2017-01-31,LTCEUR,5.31,5.31,5.31,5.31,0.0,0.0
2017-01-30,LTCEUR,5.31,5.31,5.31,5.31,0.0,0.0
2017-01-29,LTCEUR,5.31,5.31,5.31,5.31,0.0,0.0
2017-01-28,LTCEUR,5.31,5.31,5.31,5.31,0.0,0.0
2017-01-27,LTCEUR,5.31,5.31,5.31,5.31,0.0,0.0
2017-01-26,LTCEUR,5.31,5.31,5.31,5.31,0.0,0.0
2017-01-25,LTCEUR,5.31,5.31,5.31,5.31,0.0,0.0
2017-01-24,LTCEUR,5.31,5.31,5.31,5.31,0.0,0.0
2017-01-23,LTCEUR,5.31,5.31,5.31,5.31,0.0,0.0
2017-01-22,LTCEUR,5.31,5.31,5.31,5.31,0.0,0.0
2017-01-21,LTCEUR,5.31,5.31,5.31,5.31,0.0,0.0
2017-01-20,LTCEUR,5.31,5.31,5.31,5.31,0.0,0.0
2017-01-19,LTCEUR,5.31,5.31,5.31,5.31,0.0,0.0
2017-01-18,LTCEUR,5.31,5.31,5.31,5.31,0.0,0.0
2017-01-17,LTCEUR,5.31,5.31,5.31,5.31,0.0,0.0
2017-01-16,LTCEUR,5.31,5.31,5.31,5.31,0.0,0.0
2017-01-15,LTCEUR,5.31,5.31,5.31,5.31,0.0,0.0
2017-01-14,LTCEUR,5.31,5.31,5.31,5.31,0.0,0.0
2017-01-13,LTCEUR,5.31,5.31,5.31,5.31,0.0,0.0
2017-01-12,LTCEUR,5.3,5.31,5.3,5.31,2.554,13.54
2017-01-11,LTCEUR,5.5,5.5,5.5,5.5,0.0,0.0
2017-01-10,LTCEUR,5.5,5.5,5.5,5.5,0.0,0.0
2017-01-09,LTCEUR,5.7,5.7,5.5,5.5,1.207,6.64
2017-01-08,LTCEUR,5.7,5.7,5.7,5.7,0.0,0.0
2017-01-07,LTCEUR,100,100,5.7,5.7,0.5546,5.99
2017-01-06,LTCEUR,7,7,7,7,0.0,0.0
2017-01-05,LTCEUR,7,7,7,7,0.0,0.0
2017-01-04,LTCEUR,7,7,7,7,0.0,0.0
2017-01-03,LTCEUR,7,7,7,7,0.0,0.0
2017-01-02,LTCEUR,7,7,7,7,0.0,0.0
2017-01-01,LTCEUR,7,7,7,7,0.0,0.0
2016-12-31,LTCEUR,7,7,7,7,0.0,0.0
2016-12-30,LTCEUR,7,7,7,7,0.0,0.0
2016-12-29,LTCEUR,7,7,7,7,0.0,0.0
2016-12-28,LTCEUR,7,7,7,7,0.0,0.0
2016-12-27,LTCEUR,7,7,7,7,0.0,0.0
2016-12-26,LTCEUR,7,7,7,7,0.0,0.0
2016-12-25,LTCEUR,7,7,7,7,0.0,0.0
2016-12-24,LTCEUR,7,7,7,7,0.0,0.0
2016-12-23,LTCEUR,7,7,7,7,0.0,0.0
2016-12-22,LTCEUR,7,7,7,7,0.0,0.0
2016-12-21,LTCEUR,5.88,7,5.88,7,30.65,190.0
2016-12-20,LTCEUR,3,3,3,3,0.0,0.0
2016-12-19,LTCEUR,3,3,3,3,0.0,0.0
2016-12-18,LTCEUR,3,3,3,3,2.08,6.239
2016-12-17,LTCEUR,2,2,2,2,1.0,2.0
2016-12-16,LTCEUR,8,8,8,8,0.0,0.0
2016-12-15,LTCEUR,8,8,8,8,0.0,0.0
2016-12-14,LTCEUR,8,8,8,8,0.0,0.0
2016-12-13,LTCEUR,8,8,8,8,0.0,0.0
2016-12-12,LTCEUR,8,8,8,8,0.0,0.0
2016-12-11,LTCEUR,8,8,8,8,0.0,0.0
2016-12-10,LTCEUR,8,8,8,8,0.0,0.0
2016-12-09,LTCEUR,8,8,8,8,0.0,0.0
2016-12-08,LTCEUR,8,8,8,8,0.0,0.0
2016-12-07,LTCEUR,8,8,8,8,0.0,0.0
2016-12-06,LTCEUR,8,8,8,8,0.0,0.0
2016-12-05,LTCEUR,8,8,8,8,0.0,0.0
2016-12-04,LTCEUR,8,8,8,8,0.0,0.0
2016-12-03,LTCEUR,8,8,8,8,0.0,0.0
2016-12-02,LTCEUR,8,8,8,8,0.0,0.0
2016-12-01,LTCEUR,8,8,8,8,0.0,0.0
2016-11-30,LTCEUR,8,8,8,8,0.0,0.0
2016-11-29,LTCEUR,8,8,8,8,0.0,0.0
2016-11-28,LTCEUR,8,8,8,8,0.0,0.0
2016-11-27,LTCEUR,8,8,8,8,0.0,0.0
2016-11-26,LTCEUR,8,8,8,8,0.0,0.0
2016-11-25,LTCEUR,8,8,8,8,0.0,0.0
2016-11-24,LTCEUR,8,8,8,8,0.0,0.0
2016-11-23,LTCEUR,8,8,8,8,0.0,0.0
2016-11-22,LTCEUR,8,8,8,8,0.0,0.0
2016-11-21,LTCEUR,8,8,8,8,0.0,0.0
2016-11-20,LTCEUR,8,8,8,8,0.0,0.0
2016-11-19,LTCEUR,8,8,8,8,0.0,0.0
2016-11-18,LTCEUR,8,8,8,8,0.0,0.0
2016-11-17,LTCEUR,8,8,8,8,0.0,0.0
2016-11-16,LTCEUR,8,8,8,8,0.0,0.0
2016-11-15,LTCEUR,8,8,8,8,0.0,0.0
2016-11-14,LTCEUR,8,8,8,8,0.0,0.0
2016-11-13,LTCEUR,8,8,8,8,0.0,0.0
2016-11-12,LTCEUR,8,8,8,8,0.0,0.0
2016-11-11,LTCEUR,8,8,8,8,0.0,0.0
2016-11-10,LTCEUR,8,8,8,8,0.0,0.0
2016-11-09,LTCEUR,8,8,8,8,0.0,0.0
2016-11-08,LTCEUR,8,8,8,8,0.0,0.0
2016-11-07,LTCEUR,8,8,8,8,0.0,0.0
