Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume USD
2018-01-05,ETHUSD,991.5,1095,961,1024.95,22.01,22374.39
2018-01-04,ETHUSD,1098.99,8000,956.5,991.5,58.15,67237.2
2018-01-03,ETHUSD,901,1100,895,1098.99,34.08,32295.56
2018-01-02,ETHUSD,811.99,950,811.99,901,33.0,29747.31
2018-01-01,ETHUSD,790,899.24,774.5,811.99,16.91,13779.17
2017-12-31,ETHUSD,785,790,738.5,790,9.789,7534.6
2017-12-30,ETHUSD,779.01,799.09,730,785,44.27,33920.78
2017-12-29,ETHUSD,765,798.54,761.44,779.01,18.17,14274.16
2017-12-28,ETHUSD,783.43,799.2,750.89,765,19.73,15257.96
2017-12-27,ETHUSD,769.01,805,750.89,783.43,28.07,21653.48
2017-12-26,ETHUSD,750,794.45,750,769.01,18.13,13917.86
2017-12-25,ETHUSD,746,777,702.21,750,14.68,11067.17
2017-12-24,ETHUSD,780,780,700,746,21.42,15763.87
2017-12-23,ETHUSD,750,827.87,719.36,780,24.2,18897.39
2017-12-22,ETHUSD,892.76,892.76,586,750,78.48,57213.47
2017-12-21,ETHUSD,837.02,892.91,837,892.76,54.43,46686.19
2017-12-20,ETHUSD,822,989.99,752.5,837.02,38.15,32618.17
2017-12-19,ETHUSD,788.95,935,756.5,822,107.7,90338.76
2017-12-18,ETHUSD,682.39,799,610,788.95,96.99,69783.36
2017-12-17,ETHUSD,670,699,670,682.39,52.04,35947.95
2017-12-16,ETHUSD,674.02,699.98,660,670,66.65,45442.9
2017-12-15,ETHUSD,712,717,601,674.02,35.63,23698.74
2017-12-14,ETHUSD,690,719,600,712,298.26,205750.04
2017-12-13,ETHUSD,648,725,596,690,102.39,69202.85
2017-12-12,ETHUSD,490.54,649,487,648,93.15,51631.0
2017-12-11,ETHUSD,440.6,492.1,440.6,490.54,53.54,25400.01
2017-12-10,ETHUSD,459.59,465,433,440.6,18.01,7961.0
2017-12-09,ETHUSD,459.06,488.36,439.61,459.59,33.63,15419.53
2017-12-08,ETHUSD,427.13,473.71,419,459.06,14.9,6517.28
2017-12-07,ETHUSD,440,465.74,427.13,427.13,23.95,10504.93
2017-12-06,ETHUSD,454.55,480,440,440,316.16,149040.99
2017-12-05,ETHUSD,458.01,485,451.47,454.55,47.76,22277.38
2017-12-04,ETHUSD,446.01,468,446.01,458.01,9.244,4287.47
2017-12-03,ETHUSD,472,472,472,472,0.0,0.0
2017-12-02,ETHUSD,459.01,472.47,447.5,472,0.8771,401.91
2017-12-01,ETHUSD,443.24,472.99,421,459.01,27.06,12164.04
2017-11-30,ETHUSD,293.45,293.45,293.45,293.45,0.0,0.0
2017-11-29,ETHUSD,293.45,293.45,293.45,293.45,0.0,0.0
2017-11-28,ETHUSD,293.45,293.45,293.45,293.45,0.0,0.0
2017-11-27,ETHUSD,293.45,293.45,293.45,293.45,0.0,0.0
2017-11-26,ETHUSD,293.45,293.45,293.45,293.45,0.0,0.0
2017-11-25,ETHUSD,293.45,293.45,293.45,293.45,0.0,0.0
2017-11-24,ETHUSD,293.45,293.45,293.45,293.45,0.0,0.0
2017-11-23,ETHUSD,293.45,293.45,293.45,293.45,0.0,0.0
2017-11-22,ETHUSD,293.45,293.45,293.45,293.45,0.0,0.0
2017-11-21,ETHUSD,293.45,293.45,293.45,293.45,0.0,0.0
2017-11-20,ETHUSD,293.45,293.45,293.45,293.45,0.0,0.0
2017-11-19,ETHUSD,293.45,293.45,293.45,293.45,0.0,0.0
2017-11-18,ETHUSD,293.45,293.45,293.45,293.45,0.0,0.0
2017-11-17,ETHUSD,293.45,293.45,293.45,293.45,0.0,0.0
2017-11-16,ETHUSD,293.45,293.45,293.45,293.45,0.0,0.0
2017-11-15,ETHUSD,293.45,293.45,293.45,293.45,0.0,0.0
2017-11-14,ETHUSD,293.45,293.45,293.45,293.45,0.0,0.0
2017-11-13,ETHUSD,293.45,293.45,293.45,293.45,0.0,0.0
2017-11-12,ETHUSD,293.45,293.45,293.45,293.45,0.0,0.0
2017-11-11,ETHUSD,293.45,293.45,293.45,293.45,0.0,0.0
2017-11-10,ETHUSD,293.45,293.45,293.45,293.45,0.0,0.0
2017-11-09,ETHUSD,293.45,293.45,293.45,293.45,0.0,0.0
2017-11-08,ETHUSD,293.45,293.45,293.45,293.45,0.0,0.0
2017-11-07,ETHUSD,293.45,293.45,293.45,293.45,0.0,0.0
2017-11-06,ETHUSD,293.45,293.45,293.45,293.45,0.0,0.0
2017-11-05,ETHUSD,293.45,293.45,293.45,293.45,0.0,0.0
2017-11-04,ETHUSD,293.45,293.45,293.45,293.45,0.0,0.0
2017-11-03,ETHUSD,293.45,293.45,293.45,293.45,0.0,0.0
2017-11-02,ETHUSD,293.45,293.45,293.45,293.45,0.0,0.0
2017-11-01,ETHUSD,293.45,293.45,293.45,293.45,0.0,0.0
2017-10-31,ETHUSD,293.45,293.45,293.45,293.45,0.0,0.0
2017-10-30,ETHUSD,293.45,293.45,293.45,293.45,0.0,0.0
2017-10-29,ETHUSD,293.45,293.45,293.45,293.45,0.0,0.0
2017-10-28,ETHUSD,293.45,293.45,293.45,293.45,0.0,0.0
2017-10-27,ETHUSD,293.45,293.45,293.45,293.45,0.0,0.0
2017-10-26,ETHUSD,293.45,293.45,293.45,293.45,0.0,0.0
2017-10-25,ETHUSD,293.45,293.45,293.45,293.45,0.0,0.0
2017-10-24,ETHUSD,293.45,293.45,293.45,293.45,0.0,0.0
2017-10-23,ETHUSD,293.45,293.45,293.45,293.45,0.0,0.0
2017-10-22,ETHUSD,293.45,293.45,293.45,293.45,0.0,0.0
2017-10-21,ETHUSD,293.45,293.45,293.45,293.45,0.0,0.0
2017-10-20,ETHUSD,293.45,293.45,293.45,293.45,0.0,0.0
2017-10-19,ETHUSD,293.45,293.45,293.45,293.45,0.0,0.0
2017-10-18,ETHUSD,293.45,293.45,293.45,293.45,0.0,0.0
2017-10-17,ETHUSD,293.45,293.45,293.45,293.45,0.0,0.0
2017-10-16,ETHUSD,293.45,293.45,293.45,293.45,0.0,0.0
2017-10-15,ETHUSD,293.45,293.45,293.45,293.45,0.0,0.0
2017-10-14,ETHUSD,293.45,293.45,293.45,293.45,0.0,0.0
2017-10-13,ETHUSD,293.45,293.45,293.45,293.45,0.0,0.0
2017-10-12,ETHUSD,293.45,293.45,293.45,293.45,0.0,0.0
2017-10-11,ETHUSD,293.45,293.45,293.45,293.45,0.0,0.0
2017-10-10,ETHUSD,293.44,293.45,293.44,293.45,0.3732,109.53
2017-10-09,ETHUSD,311,311,280,293.44,28.45,8340.43
2017-10-08,ETHUSD,305.15,312,305.1,311,20.1,6246.68
2017-10-07,ETHUSD,305,310,301.01,310,8.955,2739.03
2017-10-06,ETHUSD,294.1,299.96,294.1,299.96,0.08763,26.21
2017-10-05,ETHUSD,293.27,297.49,293.27,297.48,0.3533,104.2
2017-10-04,ETHUSD,289.04,295.01,289.04,295,0.143,42.18
2017-10-03,ETHUSD,293.51,293.51,292.03,292.03,0.03274,9.56
2017-10-02,ETHUSD,301,306.6,290,302,0.3744,109.03
2017-10-01,ETHUSD,314.8,314.8,314.8,314.8,0.0,0.0
2017-09-30,ETHUSD,299.01,315.5,290.01,314.8,6.351,1873.88
2017-09-29,ETHUSD,305.87,309.97,290,291,6.643,1950.24
2017-09-28,ETHUSD,305.15,340.1,305.15,340.1,1.12,349.91
2017-09-27,ETHUSD,291.51,305,285.1,305,6.062,1793.73
2017-09-26,ETHUSD,299.49,305,284.63,291.51,7.943,2384.46
2017-09-25,ETHUSD,266.62,266.62,266.62,266.62,0.0,0.0
2017-09-24,ETHUSD,266.62,266.62,266.62,266.62,0.0,0.0
2017-09-23,ETHUSD,266.62,266.62,266.62,266.62,0.0,0.0
2017-09-22,ETHUSD,272.87,273,266.62,266.62,25.15,6831.35
2017-09-21,ETHUSD,289.43,303.01,270,272.87,15.36,4270.95
2017-09-20,ETHUSD,278,304.96,278,289.43,3.32,971.5
2017-09-19,ETHUSD,314.79,314.79,278,278,6.86,2008.43
2017-09-18,ETHUSD,279.98,314.8,279.98,314.79,13.25,3993.98
2017-09-17,ETHUSD,279.89,279.98,251.05,279.98,3.729,1005.8
2017-09-16,ETHUSD,288,335.35,243,279.89,21.74,6164.37
2017-09-15,ETHUSD,255,335.3,206,288,89.44,22833.56
2017-09-14,ETHUSD,290,299,255,255,34.26,9207.21
2017-09-13,ETHUSD,313.3,336.97,272.03,290,51.53,15637.95
2017-09-12,ETHUSD,326.99,340,313.3,313.3,13.37,4375.04
2017-09-11,ETHUSD,327.03,336.96,320,326.99,8.526,2812.09
2017-09-10,ETHUSD,310,340,310,327.03,32.42,10272.17
2017-09-09,ETHUSD,334.99,342.87,310,310,33.39,11129.38
2017-09-08,ETHUSD,350.11,358.48,310.04,334.99,42.14,13997.61
2017-09-07,ETHUSD,356.01,358.87,343.01,350.11,14.9,5253.14
2017-09-06,ETHUSD,346,359.99,345.01,356.01,21.64,7600.91
2017-09-05,ETHUSD,331.77,349.99,303.99,346,10.75,3573.72
2017-09-04,ETHUSD,379.47,389.57,270,331.77,56.94,18526.0
2017-09-03,ETHUSD,345.98,379.97,345.98,379.47,9.701,3570.45
2017-09-02,ETHUSD,401.73,401.73,341.01,345.98,68.96,25374.89
2017-09-01,ETHUSD,387.01,401.73,387.01,401.73,7.428,2941.1
2017-08-31,ETHUSD,397.99,397.99,380,387.01,14.03,5452.41
2017-08-30,ETHUSD,375,398,373.4,397.99,24.51,9477.84
2017-08-29,ETHUSD,352.5,398,352.48,375,17.69,6652.73
2017-08-28,ETHUSD,347,353,338.56,352.5,21.98,7705.84
2017-08-27,ETHUSD,339.99,349.49,334,347,10.46,3575.29
2017-08-26,ETHUSD,352.61,352.61,334,339.99,12.97,4427.01
2017-08-25,ETHUSD,333,367,312.07,352.61,32.47,10943.56
2017-08-24,ETHUSD,328.01,349.87,321.5,333,4.618,1570.14
2017-08-23,ETHUSD,317,335,317,328.01,14.78,4900.34
2017-08-22,ETHUSD,330,337,304.07,317,29.41,9219.68
2017-08-21,ETHUSD,305.44,352,301.01,330,63.94,21198.89
2017-08-20,ETHUSD,308.99,317.5,297.01,305.44,29.59,9128.53
2017-08-19,ETHUSD,306.22,318.78,290.12,308.99,24.86,7636.85
2017-08-18,ETHUSD,306.01,321.96,200,306.22,48.06,13544.64
2017-08-17,ETHUSD,292.01,349.6,292.01,306.01,47.26,15008.0
2017-08-16,ETHUSD,290,306,280.01,292.01,20.33,6068.87
2017-08-15,ETHUSD,300,306.98,277.01,290,16.82,4975.91
2017-08-14,ETHUSD,302,314.98,297.01,300,13.27,4031.79
2017-08-13,ETHUSD,316.15,331.29,288.17,302,39.69,12136.99
2017-08-12,ETHUSD,318.95,336,312.2,316.15,21.9,7035.35
2017-08-11,ETHUSD,318.01,321.99,307.12,318.95,30.18,9482.86
2017-08-10,ETHUSD,310,340,295.52,318.01,27.41,8751.91
2017-08-09,ETHUSD,290.05,318.3,255,310,24.96,7380.87
2017-08-08,ETHUSD,263.5,290.05,260.5,290.05,34.34,9799.18
2017-08-07,ETHUSD,274.51,274.51,252,263.5,11.2,2992.94
2017-08-06,ETHUSD,239.87,274.51,239.86,274.51,27.45,7212.87
2017-08-05,ETHUSD,216.01,249,216.01,239.87,15.97,3871.84
2017-08-04,ETHUSD,224,230,216.01,216.01,4.925,1111.62
2017-08-03,ETHUSD,216.01,248.98,216.01,224,14.51,3426.47
2017-08-02,ETHUSD,231,279.99,216.01,216.01,35.5,8494.11
2017-08-01,ETHUSD,205.99,258,205.6,231,35.41,7991.88
2017-07-31,ETHUSD,206,206,192.8,205.99,4.849,983.33
2017-07-30,ETHUSD,204.99,206,192,206,0.5815,117.77
2017-07-29,ETHUSD,208.96,208.96,181,204.99,15.45,3014.73
2017-07-28,ETHUSD,202.01,208.96,190,208.96,12.6,2454.9
2017-07-27,ETHUSD,213.47,213.47,202.01,202.01,3.642,754.84
2017-07-26,ETHUSD,205.6,214.97,202.02,213.47,6.849,1427.27
2017-07-25,ETHUSD,227,234,205.6,205.6,41.81,8993.07
2017-07-24,ETHUSD,230.82,236.6,225.05,227,11.4,2625.1
2017-07-23,ETHUSD,227.98,236.6,225.02,230.82,21.77,5067.88
2017-07-22,ETHUSD,225,235,211.08,227.98,21.18,4922.7
2017-07-21,ETHUSD,218,237.24,218,225,24.9,5770.92
2017-07-20,ETHUSD,211,230,210.06,218,26.48,5994.7
2017-07-19,ETHUSD,240,260,201,211,57.67,13366.74
2017-07-18,ETHUSD,208,254,180.02,240,42.49,9563.8
2017-07-17,ETHUSD,150.05,208,150.05,208,12.19,2273.95
2017-07-16,ETHUSD,196,212,121,150.05,109.45,18129.19
2017-07-15,ETHUSD,202.99,214.89,171.02,196,63.4,12226.02
2017-07-14,ETHUSD,220,220,188,202.99,22.85,4487.35
2017-07-13,ETHUSD,222,239.99,200.07,220,32.61,7219.8
2017-07-12,ETHUSD,206,237.77,188,222,9.455,2140.42
2017-07-11,ETHUSD,202.12,234.99,171.01,206,35.58,7197.96
2017-07-10,ETHUSD,250,253.94,202.12,202.12,76.43,17509.06
2017-07-09,ETHUSD,257.99,257.99,250,250,1.219,304.75
2017-07-08,ETHUSD,264.99,264.99,242,257.99,10.2,2524.06
2017-07-07,ETHUSD,281.4,281.4,250,264.99,41.83,10737.61
2017-07-06,ETHUSD,260,284,260,281.4,5.772,1613.32
2017-07-05,ETHUSD,272.21,298,260,260,20.37,5657.76
2017-07-04,ETHUSD,290,294.89,272,272.21,26.42,7498.19
2017-07-03,ETHUSD,300,300,280,290,3.445,1011.88
2017-07-02,ETHUSD,287.97,300,265.02,300,5.326,1560.81
2017-07-01,ETHUSD,290,303.95,270,287.97,12.76,3540.9
2017-06-30,ETHUSD,305.06,329,290,290,29.97,9202.79
2017-06-29,ETHUSD,345.85,345.85,281,305.06,22.29,6841.52
2017-06-28,ETHUSD,269.99,345.85,269.99,345.85,34.5,10878.56
2017-06-27,ETHUSD,280,298.49,229,269.99,11.88,2892.79
2017-06-26,ETHUSD,290,306,222,280,39.13,10188.0
2017-06-25,ETHUSD,326,330,280,290,36.58,10966.52
2017-06-24,ETHUSD,348.5,348.5,326,326,6.798,2279.17
2017-06-23,ETHUSD,320.01,348.99,309.05,348.5,25.83,8659.19
2017-06-22,ETHUSD,346.5,358.96,320,320.01,30.78,10339.65
2017-06-21,ETHUSD,390,390,320,346.5,40.9,14121.78
2017-06-20,ETHUSD,365.01,399,362.46,390,28.81,10877.48
2017-06-19,ETHUSD,389,400,320.07,365.01,11.73,4372.26
2017-06-18,ETHUSD,369.21,389,364,389,8.927,3321.72
2017-06-17,ETHUSD,371,389,341.02,369.21,12.9,4814.36
2017-06-16,ETHUSD,350,394.04,350,371,13.65,5203.39
2017-06-15,ETHUSD,313.47,429.97,300,350,27.2,8971.28
2017-06-14,ETHUSD,415,415,313.47,313.47,13.53,5293.69
2017-06-13,ETHUSD,430,441,380.01,415,17.79,7288.5
2017-06-12,ETHUSD,376,534,351.01,430,34.78,14818.29
2017-06-11,ETHUSD,331,396.97,331,376,20.26,7318.76
2017-06-10,ETHUSD,280,331,280,331,26.91,8254.16
2017-06-09,ETHUSD,270,299.99,264.01,280,35.41,9865.33
2017-06-08,ETHUSD,272,326,262.85,270,71.64,20029.42
2017-06-07,ETHUSD,281.91,281.92,259,272,27.58,7460.03
2017-06-06,ETHUSD,259,282,259,281.91,26.04,7061.0
2017-06-05,ETHUSD,257.5,261,243,259,14.28,3630.48
2017-06-04,ETHUSD,232,270,227.5,257.5,14.23,3488.98
2017-06-03,ETHUSD,226,232,226,232,9.571,2204.53
2017-06-02,ETHUSD,233,235,225.02,226,13.83,3198.62
2017-06-01,ETHUSD,240,241.5,219,233,29.1,6765.7
2017-05-31,ETHUSD,237,296.98,220,240,129.04,30581.01
2017-05-30,ETHUSD,198.02,243,198.02,237,34.41,7768.49
2017-05-29,ETHUSD,198,209,172,198.02,15.43,2914.38
2017-05-28,ETHUSD,160,212,160,198,7.418,1361.45
2017-05-27,ETHUSD,198,198,125,160,32.49,5075.29
2017-05-26,ETHUSD,233.88,255,155,198,45.71,8824.58
2017-05-25,ETHUSD,230,297,190,233.88,143.81,30071.57
2017-05-24,ETHUSD,194,330,171,230,72.04,15619.43
2017-05-23,ETHUSD,194.5,194.5,132.11,194,11.94,2107.6
2017-05-22,ETHUSD,125.06,201,125.06,194.5,13.58,2633.4
2017-05-21,ETHUSD,127,184.99,125,125.06,17.21,2328.65
2017-05-20,ETHUSD,105,128.98,102.03,127,0.9238,110.73
2017-05-19,ETHUSD,110,127.97,100,105,14.51,1631.46
2017-05-18,ETHUSD,93,110,93,110,1.823,194.12
2017-05-17,ETHUSD,95,95,86.32,93,6.384,584.54
2017-05-16,ETHUSD,87.12,129,87.12,95,3.858,490.0
2017-05-15,ETHUSD,88,88,87.12,87.12,1.549,134.94
2017-05-14,ETHUSD,89,94,88,88,5.279,489.12
2017-05-13,ETHUSD,89,89,89,89,0.0,0.0
2017-05-12,ETHUSD,96.74,97,89,89,4.276,405.8
2017-05-11,ETHUSD,98,98,90,96.74,11.49,1094.93
2017-05-10,ETHUSD,85,99.99,85,98,17.82,1739.86
2017-05-09,ETHUSD,93,93.6,85,85,44.23,3960.04
2017-05-08,ETHUSD,98,101,92.06,93,41.59,3945.0
2017-05-07,ETHUSD,92,98,92,98,1.644,156.44
2017-05-06,ETHUSD,86.51,101.5,86.51,92,4.314,409.95
2017-05-05,ETHUSD,93.5,102,82,86.51,17.2,1523.91
2017-05-04,ETHUSD,115,115,75.01,93.5,1.124,95.57
2017-05-03,ETHUSD,84.97,84.97,84.97,84.97,0.0,0.0
2017-05-02,ETHUSD,84.97,84.97,84.97,84.97,0.0,0.0
2017-05-01,ETHUSD,75,85,68.01,84.97,4.003,287.78
2017-04-30,ETHUSD,66,75,66,75,4.855,351.57
2017-04-29,ETHUSD,76.59,76.59,66,66,1.701,117.55
2017-04-28,ETHUSD,50,76.7,50,76.59,4.168,290.55
2017-04-27,ETHUSD,52.99,66.99,49,50,58.86,3233.65
2017-04-26,ETHUSD,46.01,52.99,46.01,52.99,1.41,74.71
2017-04-25,ETHUSD,46.01,46.01,46.01,46.01,0.0,0.0
2017-04-24,ETHUSD,46.01,46.01,46.01,46.01,0.0,0.0
2017-04-23,ETHUSD,52.97,53,46.01,46.01,5.407,269.5
2017-04-22,ETHUSD,52.97,52.97,52.97,52.97,0.0,0.0
2017-04-21,ETHUSD,53.11,53.11,52.97,52.97,0.05664,3.0
2017-04-20,ETHUSD,53.11,53.11,53.11,53.11,0.05927,3.148
2017-04-19,ETHUSD,53.17,53.17,53.11,53.11,1.883,100.0
2017-04-18,ETHUSD,50,53.17,50,53.17,0.2255,11.99
2017-04-17,ETHUSD,50,50,50,50,0.0,0.0
2017-04-16,ETHUSD,50,50,50,50,0.0,0.0
2017-04-15,ETHUSD,50,50,50,50,0.0,0.0
2017-04-14,ETHUSD,49.4,50,49.4,50,1.879,93.94
2017-04-13,ETHUSD,49.4,49.4,49.4,49.4,0.0,0.0
2017-04-12,ETHUSD,49.4,49.4,49.4,49.4,0.0,0.0
2017-04-11,ETHUSD,49.4,49.4,49.4,49.4,0.0,0.0
2017-04-10,ETHUSD,49.4,49.4,49.4,49.4,0.0,0.0
2017-04-09,ETHUSD,49.4,49.4,49.4,49.4,0.0,0.0
2017-04-08,ETHUSD,30,49.4,30,49.4,0.02024,1.0
2017-04-07,ETHUSD,46,46,30,30,27.5,950.05
2017-04-06,ETHUSD,50,50,46,46,3.293,151.48
2017-04-05,ETHUSD,48,52.49,48,50,38.72,1952.33
2017-04-04,ETHUSD,54.3,54.3,44,48,11.16,523.69
2017-04-03,ETHUSD,56,56,47.89,54.3,12.0,612.7
2017-04-02,ETHUSD,57.76,57.76,49.1,56,44.74,2504.81
2017-04-01,ETHUSD,55,57.76,47.9,57.76,0.6975,35.53
2017-03-31,ETHUSD,59.85,59.85,53,55,26.64,1470.39
2017-03-30,ETHUSD,51.84,59.98,51.84,59.85,41.74,2365.41
2017-03-29,ETHUSD,47,51.84,47,51.84,4.634,240.22
2017-03-28,ETHUSD,47,47,47,47,0.0,0.0
2017-03-27,ETHUSD,47,48.1,47,47,7.139,341.06
2017-03-26,ETHUSD,47,47,47,47,0.0,0.0
2017-03-25,ETHUSD,52.99,52.99,47,47,2.058,108.04
2017-03-24,ETHUSD,46.95,52.99,46.5,52.99,21.61,1041.98
2017-03-23,ETHUSD,41.06,46.95,41.06,46.95,2.343,110.0
2017-03-22,ETHUSD,41,41.06,41,41.06,0.5208,21.38
2017-03-21,ETHUSD,31.2,41,31.2,41,2.439,100.0
2017-03-20,ETHUSD,31.2,31.2,31.2,31.2,0.0,0.0
2017-03-19,ETHUSD,31,44.99,31,31.2,9.046,340.48
2017-03-18,ETHUSD,43,44.5,31,31,8.851,337.88
2017-03-17,ETHUSD,50,64.99,43,43,20.55,1024.87
2017-03-16,ETHUSD,27,222,27,50,22.53,1944.73
2017-03-15,ETHUSD,25,27,25,27,0.1208,3.113
2017-03-14,ETHUSD,25,25,25,25,0.0,0.0
2017-03-13,ETHUSD,24.95,38,24.95,25,10.69,381.04
2017-03-12,ETHUSD,13.3,24.95,13.3,24.95,1.244,31.04
2017-03-11,ETHUSD,13.3,13.3,13.3,13.3,0.0,0.0
2017-03-10,ETHUSD,54.89,54.89,13.3,13.3,2.028,28.46
2017-03-09,ETHUSD,54.89,54.89,54.89,54.89,0.0,0.0
2017-03-08,ETHUSD,54.89,54.89,54.89,54.89,0.0,0.0
2017-03-07,ETHUSD,54.89,54.89,54.89,54.89,0.0,0.0
2017-03-06,ETHUSD,54.89,54.89,54.89,54.89,0.0,0.0
2017-03-05,ETHUSD,13.8,54.89,13.8,54.89,1.884,32.09
2017-03-04,ETHUSD,13.8,13.8,13.8,13.8,0.0,0.0
2017-03-03,ETHUSD,13.8,13.8,13.8,13.8,0.0,0.0
2017-03-02,ETHUSD,13.8,13.8,13.8,13.8,0.0,0.0
2017-03-01,ETHUSD,13.8,13.8,13.8,13.8,0.0,0.0
2017-02-28,ETHUSD,13.8,13.8,13.8,13.8,0.0,0.0
2017-02-27,ETHUSD,13.8,13.8,13.8,13.8,0.0,0.0
2017-02-26,ETHUSD,13.8,13.8,13.8,13.8,0.0,0.0
2017-02-25,ETHUSD,13.8,13.8,13.8,13.8,0.0,0.0
2017-02-24,ETHUSD,13.8,13.8,13.8,13.8,0.0,0.0
2017-02-23,ETHUSD,10,13.8,10,13.8,9.545,131.72
2017-02-22,ETHUSD,10,10,10,10,0.0,0.0
2017-02-21,ETHUSD,10,10,10,10,0.0,0.0
2017-02-20,ETHUSD,10.01,10.01,10,10,7.221,72.21
2017-02-19,ETHUSD,13.8,13.8,13.8,13.8,0.0,0.0
2017-02-18,ETHUSD,13.8,13.8,13.8,13.8,0.0,0.0
2017-02-17,ETHUSD,13.8,13.8,13.8,13.8,0.0,0.0
2017-02-16,ETHUSD,13.8,13.8,13.8,13.8,0.0,0.0
2017-02-15,ETHUSD,13.8,13.8,13.8,13.8,0.4138,5.71
2017-02-14,ETHUSD,10.8,10.8,10.8,10.8,0.0,0.0
2017-02-13,ETHUSD,10.8,10.8,10.8,10.8,0.0,0.0
2017-02-12,ETHUSD,10.8,10.8,10.8,10.8,0.2296,2.479
2017-02-11,ETHUSD,13.79,13.79,13.79,13.79,7.252,100.0
2017-02-10,ETHUSD,11,11,11,11,0.0,0.0
2017-02-09,ETHUSD,11,11,11,11,1.454,15.99
2017-02-08,ETHUSD,12.5,12.5,12.5,12.5,0.0,0.0
2017-02-07,ETHUSD,12.5,12.5,12.5,12.5,0.0,0.0
2017-02-06,ETHUSD,12.5,12.5,12.5,12.5,0.0,0.0
2017-02-05,ETHUSD,12.5,12.5,12.5,12.5,0.0,0.0
2017-02-04,ETHUSD,12.5,12.5,12.5,12.5,0.0,0.0
2017-02-03,ETHUSD,12.5,12.5,12.5,12.5,0.0,0.0
2017-02-02,ETHUSD,12.5,12.5,12.5,12.5,0.0,0.0
2017-02-01,ETHUSD,12.5,12.5,12.5,12.5,0.0,0.0
2017-01-31,ETHUSD,12.5,12.5,12.5,12.5,0.0,0.0
2017-01-30,ETHUSD,12.5,12.5,12.5,12.5,0.0,0.0
2017-01-29,ETHUSD,12.5,12.5,12.5,12.5,0.0,0.0
2017-01-28,ETHUSD,12.5,12.5,12.5,12.5,0.0,0.0
2017-01-27,ETHUSD,12.5,12.5,12.5,12.5,0.0,0.0
2017-01-26,ETHUSD,12.5,12.5,12.5,12.5,0.0,0.0
2017-01-25,ETHUSD,12.5,12.5,12.5,12.5,0.0,0.0
2017-01-24,ETHUSD,12.5,12.5,12.5,12.5,0.0,0.0
2017-01-23,ETHUSD,12.5,12.5,12.5,12.5,0.0,0.0
2017-01-22,ETHUSD,12.5,12.5,12.5,12.5,0.0,0.0
2017-01-21,ETHUSD,12.5,12.5,12.5,12.5,0.0,0.0
2017-01-20,ETHUSD,12.5,12.5,12.5,12.5,0.0,0.0
2017-01-19,ETHUSD,12.5,12.5,12.5,12.5,0.0,0.0
2017-01-18,ETHUSD,12.5,12.5,12.5,12.5,0.0,0.0
2017-01-17,ETHUSD,12.5,12.5,12.5,12.5,0.0,0.0
2017-01-16,ETHUSD,12.5,12.5,12.5,12.5,0.0,0.0
2017-01-15,ETHUSD,12.5,12.5,12.5,12.5,0.0,0.0
2017-01-14,ETHUSD,12.5,12.5,12.5,12.5,0.0,0.0
2017-01-13,ETHUSD,12.5,12.5,12.5,12.5,0.0,0.0
2017-01-12,ETHUSD,12.5,12.5,12.5,12.5,0.0,0.0
2017-01-11,ETHUSD,12.5,12.5,12.5,12.5,0.0,0.0
2017-01-10,ETHUSD,12.5,12.5,12.5,12.5,0.0,0.0
2017-01-09,ETHUSD,12.5,12.5,12.5,12.5,0.0,0.0
2017-01-08,ETHUSD,12.5,12.5,12.5,12.5,0.0,0.0
2017-01-07,ETHUSD,12.5,12.5,12.5,12.5,4.48,56.0
2017-01-06,ETHUSD,13.8,13.8,13.8,13.8,0.0,0.0
2017-01-05,ETHUSD,13.8,13.8,13.8,13.8,0.0,0.0
2017-01-04,ETHUSD,13.8,13.8,13.8,13.8,0.0,0.0
2017-01-03,ETHUSD,13.8,13.8,13.8,13.8,1.004,13.86
2017-01-02,ETHUSD,6,13.8,6,13.8,10.43,66.0
2017-01-01,ETHUSD,4.5,4.5,4.5,4.5,0.0,0.0
2016-12-31,ETHUSD,4.5,4.5,4.5,4.5,0.0,0.0
2016-12-30,ETHUSD,4.5,4.5,4.5,4.5,0.0,0.0
2016-12-29,ETHUSD,4.5,4.5,4.5,4.5,0.0,0.0
2016-12-28,ETHUSD,4.5,4.5,4.5,4.5,0.0,0.0
2016-12-27,ETHUSD,4.5,4.5,4.5,4.5,0.0,0.0
2016-12-26,ETHUSD,4.5,4.5,4.5,4.5,0.0,0.0
2016-12-25,ETHUSD,4.5,4.5,4.5,4.5,0.0,0.0
2016-12-24,ETHUSD,4.5,4.5,4.5,4.5,0.0,0.0
2016-12-23,ETHUSD,4.5,4.5,4.5,4.5,0.0,0.0
2016-12-22,ETHUSD,4.5,4.5,4.5,4.5,0.0,0.0
2016-12-21,ETHUSD,4.5,4.5,4.5,4.5,0.0,0.0
2016-12-20,ETHUSD,4.5,4.5,4.5,4.5,0.0,0.0
2016-12-19,ETHUSD,4.5,4.5,4.5,4.5,0.0,0.0
2016-12-18,ETHUSD,4.5,4.5,4.5,4.5,0.0,0.0
2016-12-17,ETHUSD,4.5,4.5,4.5,4.5,0.0,0.0
2016-12-16,ETHUSD,4.5,4.5,4.5,4.5,0.0,0.0
2016-12-15,ETHUSD,4.5,4.5,4.5,4.5,11.2,50.42
