Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume EUR
2017-02-22,ETHEUR,12,12,12,12,0.0,0.0
2017-02-21,ETHEUR,12,12,12,12,0.0,0.0
2017-02-20,ETHEUR,12,12,12,12,0.0,0.0
2017-02-19,ETHEUR,12,12,12,12,0.0,0.0
2017-02-18,ETHEUR,12,12,12,12,0.22,2.64
2017-02-17,ETHEUR,12,12,12,12,0.0,0.0
2017-02-16,ETHEUR,12,12,12,12,0.23,2.76
2017-02-15,ETHEUR,11.99,11.99,11.99,11.99,0.0,0.0
2017-02-14,ETHEUR,11.99,11.99,11.99,11.99,0.0,0.0
2017-02-13,ETHEUR,11.99,11.99,11.99,11.99,0.0,0.0
2017-02-12,ETHEUR,11.99,11.99,11.99,11.99,0.0,0.0
2017-02-11,ETHEUR,11.99,11.99,11.99,11.99,0.0,0.0
2017-02-10,ETHEUR,11.99,11.99,11.99,11.99,0.0,0.0
2017-02-09,ETHEUR,11.99,11.99,11.99,11.99,0.0,0.0
2017-02-08,ETHEUR,11.99,11.99,11.99,11.99,0.0,0.0
2017-02-07,ETHEUR,11.99,11.99,11.99,11.99,0.0,0.0
2017-02-06,ETHEUR,11.99,11.99,11.99,11.99,0.0,0.0
2017-02-05,ETHEUR,11.99,11.99,11.99,11.99,0.0,0.0
2017-02-04,ETHEUR,11.99,11.99,11.99,11.99,0.0,0.0
2017-02-03,ETHEUR,11.99,11.99,11.99,11.99,0.0,0.0
2017-02-02,ETHEUR,11.99,11.99,11.99,11.99,0.0,0.0
2017-02-01,ETHEUR,11.99,11.99,11.99,11.99,0.0,0.0
2017-01-31,ETHEUR,11.99,11.99,11.99,11.99,0.0,0.0
2017-01-30,ETHEUR,11.99,11.99,11.99,11.99,0.0,0.0
2017-01-29,ETHEUR,11.99,11.99,11.99,11.99,0.0,0.0
2017-01-28,ETHEUR,11.99,11.99,11.99,11.99,0.0,0.0
2017-01-27,ETHEUR,11.99,11.99,11.99,11.99,0.0,0.0
2017-01-26,ETHEUR,11.99,11.99,11.99,11.99,0.0,0.0
2017-01-25,ETHEUR,11.99,11.99,11.99,11.99,0.0,0.0
2017-01-24,ETHEUR,11.99,11.99,11.99,11.99,0.0,0.0
2017-01-23,ETHEUR,11.99,11.99,11.99,11.99,0.0,0.0
2017-01-22,ETHEUR,11.99,11.99,11.99,11.99,0.0,0.0
2017-01-21,ETHEUR,11.99,11.99,11.99,11.99,0.0,0.0
2017-01-20,ETHEUR,11.99,11.99,11.99,11.99,0.0,0.0
2017-01-19,ETHEUR,11.99,11.99,11.99,11.99,0.0,0.0
2017-01-18,ETHEUR,11.99,11.99,11.99,11.99,0.0,0.0
2017-01-17,ETHEUR,11.99,11.99,11.99,11.99,0.0,0.0
2017-01-16,ETHEUR,11.99,11.99,11.99,11.99,0.0,0.0
2017-01-15,ETHEUR,11.99,11.99,11.99,11.99,0.0,0.0
2017-01-14,ETHEUR,11.99,11.99,11.99,11.99,0.0,0.0
2017-01-13,ETHEUR,11.99,11.99,11.99,11.99,0.0,0.0
2017-01-12,ETHEUR,11.99,11.99,11.99,11.99,0.0,0.0
2017-01-11,ETHEUR,11.99,11.99,11.99,11.99,0.0,0.0
2017-01-10,ETHEUR,11.99,11.99,11.99,11.99,0.0,0.0
2017-01-09,ETHEUR,11.5,11.99,11.5,11.99,17.04,200.0
2017-01-08,ETHEUR,10,10,10,10,0.0,0.0
2017-01-07,ETHEUR,10,10,10,10,0.0,0.0
2017-01-06,ETHEUR,10,10,10,10,0.0,0.0
2017-01-05,ETHEUR,10,10,10,10,0.0,0.0
2017-01-04,ETHEUR,10,10,10,10,0.0,0.0
2017-01-03,ETHEUR,10,10,10,10,0.0,0.0
2017-01-02,ETHEUR,10,10,10,10,0.0,0.0
2017-01-01,ETHEUR,10,10,10,10,0.0,0.0
2016-12-31,ETHEUR,10,10,10,10,0.0,0.0
2016-12-30,ETHEUR,10,10,10,10,0.0,0.0
2016-12-29,ETHEUR,10,10,10,10,0.0,0.0
2016-12-28,ETHEUR,10,10,10,10,0.0,0.0
2016-12-27,ETHEUR,10,10,10,10,0.0,0.0
2016-12-26,ETHEUR,10,10,10,10,0.0,0.0
2016-12-25,ETHEUR,10,10,10,10,0.0,0.0
2016-12-24,ETHEUR,10,10,10,10,0.0,0.0
2016-12-23,ETHEUR,10,10,10,10,0.0,0.0
2016-12-22,ETHEUR,10,10,10,10,0.0,0.0
2016-12-21,ETHEUR,10,10,10,10,0.0,0.0
2016-12-20,ETHEUR,10,10,10,10,0.0,0.0
2016-12-19,ETHEUR,10,10,10,10,0.0,0.0
2016-12-18,ETHEUR,10,10,10,10,0.0,0.0
2016-12-17,ETHEUR,10,10,10,10,0.766,7.66
2016-12-16,ETHEUR,11.5,11.5,11.5,11.5,0.0,0.0
2016-12-15,ETHEUR,11.5,11.5,11.5,11.5,0.0,0.0
2016-12-14,ETHEUR,11.5,11.5,11.5,11.5,0.0,0.0
2016-12-13,ETHEUR,11.5,11.5,11.5,11.5,0.0,0.0
2016-12-12,ETHEUR,11.5,11.5,11.5,11.5,0.0,0.0
2016-12-11,ETHEUR,11.5,11.5,11.5,11.5,0.0,0.0
2016-12-10,ETHEUR,11.5,11.5,11.5,11.5,0.0,0.0
2016-12-09,ETHEUR,11.5,11.5,11.5,11.5,0.0,0.0
2016-12-08,ETHEUR,11.5,11.5,11.5,11.5,0.0,0.0
2016-12-07,ETHEUR,11.5,11.5,11.5,11.5,0.0,0.0
2016-12-06,ETHEUR,11.5,11.5,11.5,11.5,0.0,0.0
2016-12-05,ETHEUR,11.5,11.5,11.5,11.5,0.0,0.0
2016-12-04,ETHEUR,11.5,11.5,11.5,11.5,0.0,0.0
2016-12-03,ETHEUR,11.5,11.5,11.5,11.5,0.0,0.0
2016-12-02,ETHEUR,11.5,11.5,11.5,11.5,0.0,0.0
2016-12-01,ETHEUR,11.49,11.5,11.49,11.5,0.2609,2.999
2016-11-30,ETHEUR,12.8,12.8,12.8,12.8,0.0,0.0
2016-11-29,ETHEUR,12.8,12.8,12.8,12.8,0.0,0.0
2016-11-28,ETHEUR,12.8,12.8,12.8,12.8,0.0,0.0
2016-11-27,ETHEUR,12.8,12.8,12.8,12.8,0.0,0.0
2016-11-26,ETHEUR,12.8,12.8,12.8,12.8,0.0,0.0
2016-11-25,ETHEUR,12.8,12.8,12.8,12.8,0.0,0.0
2016-11-24,ETHEUR,12.8,12.8,12.8,12.8,0.0,0.0
2016-11-23,ETHEUR,12.8,12.8,12.8,12.8,1.37,17.54
2016-11-22,ETHEUR,3,3,3,3,2.4,7.2
2016-11-21,ETHEUR,22,22,22,22,0.0,0.0
2016-11-20,ETHEUR,22,22,22,22,0.0,0.0
2016-11-19,ETHEUR,22,22,22,22,0.0,0.0
2016-11-18,ETHEUR,22,22,22,22,0.0,0.0
2016-11-17,ETHEUR,22,22,22,22,0.0,0.0
2016-11-16,ETHEUR,22,22,22,22,0.0,0.0
2016-11-15,ETHEUR,22,22,22,22,0.0,0.0
2016-11-14,ETHEUR,22,22,22,22,0.0,0.0
2016-11-13,ETHEUR,22,22,22,22,0.0,0.0
2016-11-12,ETHEUR,22,22,22,22,0.0,0.0
2016-11-11,ETHEUR,22,22,22,22,0.0,0.0
2016-11-10,ETHEUR,22,22,22,22,0.0,0.0
2016-11-09,ETHEUR,22,22,22,22,0.0,0.0
2016-11-08,ETHEUR,22,22,22,22,0.0,0.0
2016-11-07,ETHEUR,22,22,22,22,0.0,0.0
2016-11-06,ETHEUR,22,22,22,22,0.0,0.0
2016-11-05,ETHEUR,22,22,22,22,0.0,0.0
2016-11-04,ETHEUR,22,22,22,22,0.5045,11.1
2016-11-03,ETHEUR,15,15,15,15,0.0,0.0
2016-11-02,ETHEUR,15,15,15,15,0.0,0.0
2016-11-01,ETHEUR,15,15,15,15,0.0,0.0
2016-10-31,ETHEUR,15,15,15,15,0.0,0.0
2016-10-30,ETHEUR,15,15,15,15,0.0,0.0
2016-10-29,ETHEUR,15,15,15,15,0.0,0.0
2016-10-28,ETHEUR,15,15,15,15,0.0,0.0
2016-10-27,ETHEUR,15,15,15,15,0.0,0.0
2016-10-26,ETHEUR,15,15,15,15,0.0,0.0
2016-10-25,ETHEUR,15,15,15,15,0.0,0.0
2016-10-24,ETHEUR,15,15,15,15,0.0,0.0
2016-10-23,ETHEUR,15,15,15,15,0.0,0.0
2016-10-22,ETHEUR,15,15,15,15,0.0,0.0
2016-10-21,ETHEUR,15,15,15,15,0.0,0.0
2016-10-20,ETHEUR,15,15,15,15,0.0,0.0
2016-10-19,ETHEUR,15,15,15,15,0.0,0.0
2016-10-18,ETHEUR,15,15,15,15,0.0,0.0
2016-10-17,ETHEUR,15,15,15,15,0.0,0.0
2016-10-16,ETHEUR,15,15,15,15,0.0,0.0
2016-10-15,ETHEUR,15,15,15,15,0.0,0.0
2016-10-14,ETHEUR,15,15,15,15,0.0,0.0
2016-10-13,ETHEUR,15,15,15,15,0.0,0.0
2016-10-12,ETHEUR,15,15,15,15,0.0,0.0
2016-10-11,ETHEUR,15,15,15,15,0.0,0.0
2016-10-10,ETHEUR,15,15,15,15,0.0,0.0
2016-10-09,ETHEUR,15,15,15,15,0.0,0.0
2016-10-08,ETHEUR,15,15,15,15,0.0,0.0
2016-10-07,ETHEUR,15,15,15,15,0.0,0.0
2016-10-06,ETHEUR,15,15,15,15,0.0,0.0
2016-10-05,ETHEUR,15,15,15,15,0.0,0.0
2016-10-04,ETHEUR,15,15,15,15,0.0,0.0
2016-10-03,ETHEUR,15,15,15,15,0.0,0.0
2016-10-02,ETHEUR,15,15,15,15,0.0,0.0
2016-10-01,ETHEUR,15,15,15,15,0.0,0.0
2016-09-30,ETHEUR,15,15,15,15,0.0,0.0
2016-09-29,ETHEUR,15,15,15,15,0.0,0.0
2016-09-28,ETHEUR,15,15,15,15,0.0,0.0
2016-09-27,ETHEUR,15,15,15,15,0.0,0.0
2016-09-26,ETHEUR,15,15,15,15,0.0,0.0
2016-09-25,ETHEUR,15,15,15,15,0.0,0.0
2016-09-24,ETHEUR,15,15,15,15,0.0,0.0
2016-09-23,ETHEUR,15,15,15,15,0.0,0.0
2016-09-22,ETHEUR,15,15,15,15,0.0,0.0
2016-09-21,ETHEUR,15,15,15,15,0.0,0.0
2016-09-20,ETHEUR,15,15,15,15,0.0,0.0
2016-09-19,ETHEUR,15,15,15,15,0.0,0.0
2016-09-18,ETHEUR,15,15,15,15,0.0,0.0
2016-09-17,ETHEUR,15,15,15,15,0.0,0.0
2016-09-16,ETHEUR,15,15,15,15,0.0,0.0
2016-09-15,ETHEUR,15,15,15,15,0.0,0.0
2016-09-14,ETHEUR,15,15,15,15,0.0,0.0
2016-09-13,ETHEUR,15,15,15,15,0.0,0.0
2016-09-12,ETHEUR,15,15,15,15,0.0,0.0
2016-09-11,ETHEUR,15,15,15,15,0.0,0.0
2016-09-10,ETHEUR,15,15,15,15,0.0,0.0
2016-09-09,ETHEUR,15,15,15,15,0.0,0.0
2016-09-08,ETHEUR,15,15,15,15,0.0,0.0
2016-09-07,ETHEUR,15,15,15,15,0.0,0.0
2016-09-06,ETHEUR,15,15,15,15,0.0,0.0
2016-09-05,ETHEUR,15,15,15,15,0.0,0.0
2016-09-04,ETHEUR,15,15,15,15,0.0,0.0
2016-09-03,ETHEUR,15,15,15,15,0.0,0.0
2016-09-02,ETHEUR,15,15,15,15,0.0,0.0
2016-09-01,ETHEUR,15,15,15,15,0.0,0.0
2016-08-31,ETHEUR,15,15,15,15,0.0,0.0
2016-08-30,ETHEUR,15,15,15,15,0.0,0.0
2016-08-29,ETHEUR,15,15,15,15,0.0,0.0
2016-08-28,ETHEUR,15,15,15,15,0.0,0.0
2016-08-27,ETHEUR,15,15,15,15,0.0,0.0
2016-08-26,ETHEUR,15,15,15,15,0.0,0.0
2016-08-25,ETHEUR,15,15,15,15,0.0,0.0
2016-08-24,ETHEUR,15,15,15,15,0.0,0.0
2016-08-23,ETHEUR,15,15,15,15,0.0,0.0
2016-08-22,ETHEUR,15,15,15,15,0.0,0.0
2016-08-21,ETHEUR,15,15,15,15,0.0,0.0
2016-08-20,ETHEUR,15,15,15,15,0.0,0.0
2016-08-19,ETHEUR,15,15,15,15,0.0,0.0
2016-08-18,ETHEUR,15,15,15,15,0.0,0.0
2016-08-17,ETHEUR,15,15,15,15,0.0,0.0
2016-08-16,ETHEUR,15,15,15,15,0.0,0.0
2016-08-15,ETHEUR,15,15,15,15,0.0,0.0
2016-08-14,ETHEUR,15,15,15,15,0.0,0.0
2016-08-13,ETHEUR,15,15,15,15,0.0,0.0
2016-08-12,ETHEUR,15,15,15,15,0.0,0.0
2016-08-11,ETHEUR,15,15,15,15,0.0,0.0
2016-08-10,ETHEUR,15,15,15,15,0.0,0.0
2016-08-09,ETHEUR,15,15,15,15,0.0,0.0
2016-08-08,ETHEUR,15,15,15,15,0.0,0.0
2016-08-07,ETHEUR,15,15,15,15,0.0,0.0
2016-08-06,ETHEUR,15,15,15,15,0.0,0.0
2016-08-05,ETHEUR,15,15,15,15,0.0,0.0
2016-08-04,ETHEUR,15,15,15,15,0.0,0.0
2016-08-03,ETHEUR,15,15,15,15,0.0,0.0
2016-08-02,ETHEUR,15,15,15,15,0.0,0.0
2016-08-01,ETHEUR,15,15,15,15,0.0,0.0
2016-07-31,ETHEUR,15,15,15,15,0.0,0.0
2016-07-30,ETHEUR,15,15,15,15,0.0,0.0
2016-07-29,ETHEUR,15,15,15,15,0.0,0.0
2016-07-28,ETHEUR,15,15,15,15,0.0,0.0
2016-07-27,ETHEUR,15,15,15,15,0.0,0.0
2016-07-26,ETHEUR,15,15,15,15,0.0,0.0
2016-07-25,ETHEUR,15,15,15,15,0.0,0.0
2016-07-24,ETHEUR,15,15,15,15,0.0,0.0
2016-07-23,ETHEUR,15,15,15,15,0.0,0.0
2016-07-22,ETHEUR,15,15,15,15,0.0,0.0
2016-07-21,ETHEUR,15,15,15,15,0.0,0.0
2016-07-20,ETHEUR,15,15,15,15,0.0,0.0
2016-07-19,ETHEUR,15,15,15,15,0.0,0.0
2016-07-18,ETHEUR,15,15,15,15,0.0,0.0
2016-07-17,ETHEUR,15,15,15,15,0.0,0.0
2016-07-16,ETHEUR,15,15,15,15,0.0,0.0
2016-07-15,ETHEUR,15,15,15,15,0.0,0.0
2016-07-14,ETHEUR,15,15,15,15,0.0,0.0
2016-07-13,ETHEUR,15,15,15,15,0.0,0.0
2016-07-12,ETHEUR,15,15,15,15,0.0,0.0
2016-07-11,ETHEUR,15,15,15,15,0.0,0.0
2016-07-10,ETHEUR,15,15,15,15,0.0,0.0
2016-07-09,ETHEUR,15,15,15,15,0.0,0.0
2016-07-08,ETHEUR,15,15,15,15,0.0,0.0
2016-07-07,ETHEUR,15,15,15,15,0.0,0.0
2016-07-06,ETHEUR,15,15,15,15,0.0,0.0
2016-07-05,ETHEUR,15,15,15,15,0.0,0.0
2016-07-04,ETHEUR,15,15,15,15,0.0,0.0
2016-07-03,ETHEUR,15,15,15,15,0.0,0.0
2016-07-02,ETHEUR,15,15,15,15,0.0,0.0
2016-07-01,ETHEUR,15,15,15,15,0.0,0.0
2016-06-30,ETHEUR,15,15,15,15,0.0,0.0
2016-06-29,ETHEUR,15,15,15,15,0.0,0.0
2016-06-28,ETHEUR,15,15,15,15,0.0,0.0
2016-06-27,ETHEUR,15,15,15,15,0.0,0.0
2016-06-26,ETHEUR,15,15,15,15,0.9333,14.0
2016-06-25,ETHEUR,10.4,10.4,10.4,10.4,0.0,0.0
2016-06-24,ETHEUR,10.4,10.4,10.4,10.4,0.0,0.0
2016-06-23,ETHEUR,10.4,10.4,10.4,10.4,0.0,0.0
2016-06-22,ETHEUR,10.4,10.4,10.4,10.4,0.0,0.0
2016-06-21,ETHEUR,10.4,10.4,10.4,10.4,0.0,0.0
2016-06-20,ETHEUR,10.4,10.4,10.4,10.4,0.0,0.0
2016-06-19,ETHEUR,10.4,10.4,10.4,10.4,0.0,0.0
2016-06-18,ETHEUR,11,11,10.4,10.4,11.74,126.5
2016-06-17,ETHEUR,11,11,11,11,0.0,0.0
2016-06-16,ETHEUR,11,11,11,11,0.0,0.0
2016-06-15,ETHEUR,11,11,11,11,0.0,0.0
2016-06-14,ETHEUR,11,11,11,11,0.0,0.0
2016-06-13,ETHEUR,11,11,11,11,0.0,0.0
2016-06-12,ETHEUR,11,11,11,11,0.0,0.0
2016-06-11,ETHEUR,11,11,11,11,0.0,0.0
2016-06-10,ETHEUR,11,11,11,11,0.0,0.0
2016-06-09,ETHEUR,11,11,11,11,0.0,0.0
2016-06-08,ETHEUR,11,11,11,11,0.0,0.0
2016-06-07,ETHEUR,11,11,11,11,0.0,0.0
2016-06-06,ETHEUR,11,11,11,11,0.2165,2.382
