Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume XVG,Volume BTC
2018-02-16,XVGBTC,5.95e-06,6.98e-06,5.85e-06,6.74e-06,1502486.29,9.503
2018-02-15,XVGBTC,6.27e-06,6.28e-06,5.79e-06,5.95e-06,867700.7,5.175
2018-02-14,XVGBTC,6.36e-06,6.46e-06,6.1e-06,6.27e-06,1293189.65,8.084
2018-02-13,XVGBTC,6.35e-06,6.4e-06,6.1e-06,6.36e-06,843098.93,5.261
2018-02-12,XVGBTC,6.49e-06,6.62e-06,6.21e-06,6.35e-06,608630.17,3.896
2018-02-11,XVGBTC,6.7e-06,6.75e-06,6.28e-06,6.49e-06,626246.37,4.052
2018-02-10,XVGBTC,6.72e-06,7.11e-06,6.5e-06,6.7e-06,923151.26,6.302
2018-02-09,XVGBTC,6.24e-06,6.76e-06,6.13e-06,6.72e-06,846226.44,5.451
2018-02-08,XVGBTC,6.96e-06,7.0e-06,6.0e-06,6.24e-06,674144.01,4.206
2018-02-07,XVGBTC,7.0e-06,7.31e-06,6.65e-06,6.96e-06,414785.17,2.903
2018-02-06,XVGBTC,6.62e-06,7.34e-06,6.12e-06,7.0e-06,700145.53,4.794
2018-02-05,XVGBTC,6.5e-06,7.13e-06,6.1e-06,6.62e-06,636003.14,4.147
2018-02-04,XVGBTC,7.04e-06,7.15e-06,6.45e-06,6.5e-06,797527.76,5.382
2018-02-03,XVGBTC,6.15e-06,7.25e-06,6.0e-06,7.04e-06,2392234.26,15.78
2018-02-02,XVGBTC,6.34e-06,6.53e-06,5.04e-06,6.15e-06,3897423.3,23.48
2018-02-01,XVGBTC,6.77e-06,7.39e-06,6.12e-06,6.34e-06,2226343.19,14.82
2018-01-31,XVGBTC,6.95e-06,7.1e-06,6.54e-06,6.77e-06,2016499.84,13.67
2018-01-30,XVGBTC,7.85e-06,7.85e-06,6.76e-06,6.95e-06,1478024.1,10.63
2018-01-29,XVGBTC,7.8e-06,7.98e-06,7.6e-06,7.85e-06,883347.34,6.817
2018-01-28,XVGBTC,8.17e-06,8.3e-06,7.72e-06,7.8e-06,1020259.51,8.081
2018-01-27,XVGBTC,7.75e-06,8.45e-06,7.66e-06,8.17e-06,1165692.9,9.277
2018-01-26,XVGBTC,8.24e-06,8.35e-06,7.49e-06,7.75e-06,1047506.63,8.264
2018-01-25,XVGBTC,8.26e-06,8.65e-06,8.05e-06,8.24e-06,981662.51,8.141
2018-01-24,XVGBTC,8.64e-06,8.9e-06,8.2e-06,8.26e-06,1206392.86,10.32
2018-01-23,XVGBTC,8.85e-06,8.85e-06,8.51e-06,8.64e-06,346595.99,3.004
2018-01-22,XVGBTC,8.85e-06,8.85e-06,8.85e-06,8.85e-06,0.0,0.0
2018-01-21,XVGBTC,8.69e-06,1.0e-05,8.39e-06,8.85e-06,977529.25,9.181
2018-01-20,XVGBTC,9.45e-06,9.47e-06,8.43e-06,8.68e-06,1559720.49,13.79
2018-01-19,XVGBTC,1.02e-05,1.07e-05,9.14e-06,9.45e-06,1290316.65,12.6
2018-01-18,XVGBTC,8.39e-06,1.092e-05,8.28e-06,1.02e-05,637564.65,6.149
2018-01-17,XVGBTC,7.9e-06,9.0e-06,6.68e-06,8.39e-06,1743141.65,12.87
2018-01-16,XVGBTC,1.031e-05,1.074e-05,6.62e-06,7.9e-06,3826518.36,30.82
2018-01-15,XVGBTC,1.158e-05,1.182e-05,1.031e-05,1.031e-05,493069.57,5.407
2018-01-14,XVGBTC,1.16e-05,1.183e-05,1.1e-05,1.158e-05,375804.31,4.293
2018-01-13,XVGBTC,1.1e-05,1.201e-05,1.099e-05,1.16e-05,501015.82,5.683
2018-01-12,XVGBTC,1.073e-05,1.138e-05,1.05e-05,1.1e-05,361229.22,3.928
2018-01-11,XVGBTC,1.158e-05,1.191e-05,1.06e-05,1.073e-05,1556103.08,17.39
2018-01-10,XVGBTC,1.333e-05,1.375e-05,1.147e-05,1.158e-05,2040529.09,24.82
2018-01-09,XVGBTC,1.18e-05,1.528e-05,1.16e-05,1.333e-05,3595489.98,50.63
2018-01-08,XVGBTC,1.078e-05,1.283e-05,1.047e-05,1.18e-05,3163318.89,37.62
2018-01-07,XVGBTC,1.002e-05,1.095e-05,9.89e-06,1.078e-05,2804921.51,29.89
2018-01-06,XVGBTC,1.054e-05,1.099e-05,1.0e-05,1.002e-05,3135320.77,32.58
2018-01-05,XVGBTC,1.097e-05,1.251e-05,9.11e-06,1.054e-05,4231467.8,45.48
2018-01-04,XVGBTC,9.55e-06,1.324e-05,9.19e-06,1.097e-05,7091596.44,79.97
2018-01-03,XVGBTC,9.99e-06,1.1e-05,9.0e-06,9.55e-06,4783217.76,46.19
2018-01-02,XVGBTC,1.188e-05,1.288e-05,9.01e-06,9.99e-06,5320730.17,58.18
2018-01-01,XVGBTC,1.604e-05,1.69e-05,1.101e-05,1.188e-05,4163683.99,53.86
2017-12-31,XVGBTC,1.188e-05,1.672e-05,1.09e-05,1.604e-05,3705625.45,53.98
2017-12-30,XVGBTC,1.184e-05,1.244e-05,1.13e-05,1.188e-05,735495.28,8.696
2017-12-29,XVGBTC,1.187e-05,1.258e-05,1.036e-05,1.184e-05,1421160.96,16.51
2017-12-28,XVGBTC,9.07e-06,1.287e-05,8.0e-06,1.187e-05,3134516.05,30.49
2017-12-27,XVGBTC,1.05e-05,1.213e-05,9.0e-06,9.07e-06,1912464.28,20.05
2017-12-26,XVGBTC,1.26e-05,1.45e-05,1.002e-05,1.05e-05,2783798.22,32.91
2017-12-25,XVGBTC,1.83e-05,1.837e-05,1.033e-05,1.26e-05,4284766.75,61.53
2017-12-24,XVGBTC,1.587e-05,2.011e-05,1.525e-05,1.83e-05,4564045.63,81.21
2017-12-23,XVGBTC,9.06e-06,2.066e-05,9.0e-06,1.587e-05,8776690.91,120.76
2017-12-22,XVGBTC,8.09e-06,9.39e-06,6.35e-06,9.06e-06,3930544.48,32.13
2017-12-21,XVGBTC,9.03e-06,9.89e-06,6.62e-06,8.09e-06,9025499.91,73.74
2017-12-20,XVGBTC,4.51e-06,9.49e-06,3.81e-06,9.03e-06,19607960.62,130.38
2017-12-19,XVGBTC,3.03e-06,4.51e-06,2.95e-06,4.51e-06,11823464.47,40.74
2017-12-18,XVGBTC,2.88e-06,3.3e-06,2.57e-06,3.03e-06,3657740.06,10.87
2017-12-17,XVGBTC,2.12e-06,3.8e-06,2.01e-06,2.88e-06,8665551.2,26.47
2017-12-16,XVGBTC,1.06e-06,2.55e-06,1.05e-06,2.12e-06,7015910.29,11.93
2017-12-15,XVGBTC,1.23e-06,1.23e-06,8.6e-07,1.06e-06,2909011.75,2.997
2017-12-14,XVGBTC,9.2e-07,1.27e-06,7.8e-07,1.23e-06,4342000.72,4.517
2017-12-13,XVGBTC,5.2e-07,9.8e-07,5.2e-07,9.2e-07,3660753.3,2.641
2017-12-12,XVGBTC,5.3e-07,5.6e-07,4.8e-07,5.2e-07,1472587.28,0.7664
2017-12-11,XVGBTC,5.2e-07,5.6e-07,5.0e-07,5.3e-07,460453.38,0.241
2017-12-10,XVGBTC,5.7e-07,6.2e-07,5.2e-07,5.2e-07,676484.08,0.38
2017-12-09,XVGBTC,5.4e-07,6.4e-07,5.1e-07,5.7e-07,807037.12,0.468
2017-12-08,XVGBTC,5.3e-07,5.5e-07,4.6e-07,5.4e-07,725786.7,0.3765
2017-12-07,XVGBTC,5.7e-07,6.0e-07,5.0e-07,5.3e-07,1103074.99,0.5947
2017-12-06,XVGBTC,6.7e-07,6.7e-07,5.5e-07,5.7e-07,919034.28,0.5493
2017-12-05,XVGBTC,6.8e-07,7.4e-07,6.2e-07,6.7e-07,1398141.11,0.9528
2017-12-04,XVGBTC,6.0e-07,7.0e-07,5.9e-07,6.8e-07,1655394.04,1.084
2017-12-03,XVGBTC,5.6e-07,6.5e-07,5.4e-07,6.0e-07,1579258.89,0.9528
2017-12-02,XVGBTC,5.7e-07,6.0e-07,5.3e-07,5.6e-07,736188.45,0.4107
2017-12-01,XVGBTC,5.5e-07,5.9e-07,5.4e-07,5.7e-07,727715.44,0.4109
2017-11-30,XVGBTC,5.8e-07,6.0e-07,5.3e-07,5.5e-07,478974.77,0.2647
2017-11-29,XVGBTC,6.2e-07,6.3e-07,5.5e-07,5.8e-07,2254498.61,1.297
2017-11-28,XVGBTC,6.5e-07,6.7e-07,6.2e-07,6.2e-07,1046016.66,0.6761
2017-11-27,XVGBTC,7.4e-07,7.9e-07,6.2e-07,6.5e-07,1179821.63,0.8104
2017-11-26,XVGBTC,6.5e-07,7.4e-07,6.2e-07,7.4e-07,1099954.3,0.7185
2017-11-25,XVGBTC,6.5e-07,6.8e-07,6.0e-07,6.5e-07,706938.0,0.4511
2017-11-24,XVGBTC,6.6e-07,6.8e-07,5.7e-07,6.5e-07,781598.67,0.4943
2017-11-23,XVGBTC,6.8e-07,7.1e-07,6.2e-07,6.6e-07,888660.13,0.5883
2017-11-22,XVGBTC,7.3e-07,7.6e-07,6.7e-07,6.8e-07,665002.07,0.4707
2017-11-21,XVGBTC,7.0e-07,7.5e-07,6.5e-07,7.3e-07,551520.35,0.3822
2017-11-20,XVGBTC,7.6e-07,7.9e-07,6.8e-07,7.0e-07,506270.3,0.371
2017-11-19,XVGBTC,7.9e-07,8.4e-07,7.6e-07,7.6e-07,482831.34,0.3836
2017-11-18,XVGBTC,8.0e-07,8.2e-07,7.6e-07,7.9e-07,314470.05,0.2515
2017-11-17,XVGBTC,8.3e-07,8.4e-07,7.6e-07,8.0e-07,690447.62,0.5474
2017-11-16,XVGBTC,9.2e-07,9.3e-07,8.0e-07,8.3e-07,845550.94,0.7246
2017-11-15,XVGBTC,9.2e-07,9.4e-07,8.8e-07,9.2e-07,926293.12,0.8368
2017-11-14,XVGBTC,9.4e-07,9.5e-07,9.0e-07,9.2e-07,671206.86,0.6172
2017-11-13,XVGBTC,9.0e-07,9.8e-07,9.0e-07,9.4e-07,409089.17,0.3862
2017-11-12,XVGBTC,9.5e-07,9.9e-07,8.8e-07,9.0e-07,1213630.49,1.114
2017-11-11,XVGBTC,9.7e-07,1.0e-06,9.5e-07,9.5e-07,459335.9,0.4474
2017-11-10,XVGBTC,1.08e-06,1.08e-06,9.5e-07,9.7e-07,1321143.62,1.329
2017-11-09,XVGBTC,1.09e-06,1.11e-06,1.01e-06,1.08e-06,501424.74,0.534
2017-11-08,XVGBTC,1.04e-06,1.09e-06,9.3e-07,1.09e-06,1533931.43,1.531
2017-11-07,XVGBTC,1.16e-06,1.23e-06,1.0e-06,1.04e-06,1321251.7,1.429
2017-11-06,XVGBTC,1.16e-06,1.39e-06,1.13e-06,1.16e-06,1239608.87,1.532
2017-11-05,XVGBTC,1.05e-06,1.2e-06,9.9e-07,1.16e-06,814632.94,0.8962
2017-11-04,XVGBTC,9.5e-07,1.1e-06,9.5e-07,1.05e-06,673322.96,0.7093
2017-11-03,XVGBTC,8.5e-07,1.0e-06,8.4e-07,9.5e-07,720143.12,0.6579
2017-11-02,XVGBTC,9.5e-07,9.6e-07,7.9e-07,8.5e-07,2040107.78,1.752
2017-11-01,XVGBTC,1.06e-06,1.09e-06,8.9e-07,9.5e-07,1015517.65,1.014
2017-10-31,XVGBTC,9.0e-07,1.15e-06,7.7e-07,1.06e-06,9195427.94,8.602
2017-10-30,XVGBTC,8.3e-07,9.7e-07,8.3e-07,9.0e-07,628143.63,0.57
2017-10-29,XVGBTC,9.3e-07,9.4e-07,8.3e-07,8.3e-07,608873.65,0.5455
2017-10-28,XVGBTC,9.3e-07,9.9e-07,9.0e-07,9.3e-07,398531.39,0.3817
2017-10-27,XVGBTC,8.8e-07,9.4e-07,8.6e-07,9.3e-07,725441.39,0.6425
2017-10-26,XVGBTC,1.02e-06,1.02e-06,8.5e-07,8.8e-07,901369.31,0.8198
2017-10-25,XVGBTC,1.03e-06,1.07e-06,9.5e-07,1.02e-06,1518326.16,1.512
2017-10-24,XVGBTC,8.5e-07,1.16e-06,8.3e-07,1.03e-06,4387685.68,4.657
2017-10-23,XVGBTC,7.5e-07,8.9e-07,7.2e-07,8.5e-07,2060377.31,1.67
2017-10-22,XVGBTC,8.2e-07,8.6e-07,7.1e-07,7.5e-07,481200.95,0.3877
2017-10-21,XVGBTC,8.0e-07,8.2e-07,6.9e-07,8.2e-07,478109.07,0.3485
2017-10-20,XVGBTC,8.5e-07,9.3e-07,7.5e-07,8.0e-07,871463.45,0.7374
2017-10-19,XVGBTC,9.0e-07,9.3e-07,8.5e-07,8.5e-07,353062.82,0.3163
2017-10-18,XVGBTC,8.8e-07,9.5e-07,8.7e-07,9.0e-07,467585.15,0.4237
2017-10-17,XVGBTC,9.1e-07,9.2e-07,8.7e-07,8.8e-07,485388.19,0.4331
2017-10-16,XVGBTC,9.6e-07,9.7e-07,8.7e-07,9.1e-07,546372.02,0.4993
2017-10-15,XVGBTC,8.9e-07,1.06e-06,8.7e-07,9.6e-07,552120.49,0.5321
2017-10-14,XVGBTC,9.2e-07,9.7e-07,8.5e-07,8.9e-07,292955.78,0.2652
2017-10-13,XVGBTC,9.7e-07,1.0e-06,8.3e-07,9.2e-07,605286.98,0.5507
2017-10-12,XVGBTC,1.2e-06,1.22e-06,9.7e-07,9.7e-07,687482.22,0.746
2017-10-11,XVGBTC,1.13e-06,1.23e-06,1.13e-06,1.2e-06,1051876.81,1.259
2017-10-10,XVGBTC,1.11e-06,1.2e-06,1.08e-06,1.13e-06,492722.5,0.5556
2017-10-09,XVGBTC,1.16e-06,1.39e-06,1.07e-06,1.11e-06,720362.5,0.8437
2017-10-08,XVGBTC,1.46e-06,1.48e-06,1.07e-06,1.16e-06,1041474.18,1.383
2017-10-07,XVGBTC,1.48e-06,1.56e-06,1.42e-06,1.46e-06,412836.36,0.6144
2017-10-06,XVGBTC,1.5e-06,1.5e-06,1.37e-06,1.48e-06,684648.47,0.9737
2017-10-05,XVGBTC,1.49e-06,1.55e-06,1.43e-06,1.5e-06,642351.34,0.9374
2017-10-04,XVGBTC,1.55e-06,1.58e-06,1.48e-06,1.49e-06,903591.91,1.373
2017-10-03,XVGBTC,1.64e-06,1.65e-06,1.5e-06,1.55e-06,1529733.26,2.361
2017-10-02,XVGBTC,1.65e-06,1.87e-06,1.59e-06,1.64e-06,3389320.19,5.998
2017-10-01,XVGBTC,1.6e-06,1.7e-06,1.54e-06,1.65e-06,1011253.91,1.637
2017-09-30,XVGBTC,1.64e-06,1.65e-06,1.56e-06,1.6e-06,844922.16,1.36
2017-09-29,XVGBTC,1.53e-06,1.74e-06,1.5e-06,1.64e-06,1602715.31,2.595
2017-09-28,XVGBTC,1.55e-06,1.56e-06,1.4e-06,1.53e-06,922747.22,1.368
2017-09-27,XVGBTC,1.58e-06,1.74e-06,1.49e-06,1.55e-06,1169958.5,1.876
2017-09-26,XVGBTC,1.55e-06,1.64e-06,1.5e-06,1.58e-06,868761.39,1.362
2017-09-25,XVGBTC,1.63e-06,1.66e-06,1.5e-06,1.55e-06,632493.33,0.9653
2017-09-24,XVGBTC,1.44e-06,1.75e-06,1.37e-06,1.63e-06,1442482.51,2.243
2017-09-23,XVGBTC,1.46e-06,1.63e-06,1.42e-06,1.44e-06,1016614.07,1.504
2017-09-22,XVGBTC,1.54e-06,1.55e-06,1.4e-06,1.46e-06,518709.16,0.7704
2017-09-21,XVGBTC,1.62e-06,1.73e-06,1.5e-06,1.54e-06,1580084.72,2.522
2017-09-20,XVGBTC,1.65e-06,1.75e-06,1.6e-06,1.62e-06,626188.1,1.036
2017-09-19,XVGBTC,1.64e-06,1.89e-06,1.58e-06,1.65e-06,1421947.73,2.371
2017-09-18,XVGBTC,1.61e-06,1.71e-06,1.47e-06,1.64e-06,1111852.36,1.765
2017-09-17,XVGBTC,1.58e-06,1.77e-06,1.55e-06,1.61e-06,1604254.15,2.629
2017-09-16,XVGBTC,1.54e-06,1.96e-06,1.46e-06,1.58e-06,3156731.9,5.035
2017-09-15,XVGBTC,1.45e-06,1.54e-06,1.1e-06,1.54e-06,73459664.33,112.2
2017-09-14,XVGBTC,1.57e-06,1.66e-06,1.39e-06,1.45e-06,873984.21,1.358
2017-09-13,XVGBTC,1.69e-06,1.75e-06,1.41e-06,1.57e-06,1210562.97,1.913
2017-09-12,XVGBTC,1.83e-06,1.84e-06,1.67e-06,1.69e-06,2203195.3,3.848
2017-09-11,XVGBTC,1.88e-06,1.98e-06,1.77e-06,1.83e-06,726214.57,1.357
2017-09-10,XVGBTC,1.56e-06,1.99e-06,1.54e-06,1.88e-06,2041668.11,3.608
2017-09-09,XVGBTC,1.54e-06,1.6e-06,1.52e-06,1.56e-06,1240187.92,1.934
2017-09-08,XVGBTC,1.6e-06,1.65e-06,1.53e-06,1.54e-06,2397048.3,3.861
2017-09-07,XVGBTC,1.65e-06,1.74e-06,1.5e-06,1.6e-06,1742449.92,2.818
2017-09-06,XVGBTC,1.56e-06,1.69e-06,1.46e-06,1.65e-06,1702346.26,2.726
2017-09-05,XVGBTC,1.38e-06,1.74e-06,1.28e-06,1.56e-06,5166229.42,8.129
2017-09-04,XVGBTC,1.26e-06,1.4e-06,1.12e-06,1.38e-06,2016391.44,2.539
2017-09-03,XVGBTC,1.11e-06,1.3e-06,1.05e-06,1.26e-06,2268103.7,2.686
2017-09-02,XVGBTC,1.11e-06,1.18e-06,9.0e-07,1.11e-06,2541166.64,2.659
2017-09-01,XVGBTC,1.32e-06,1.4e-06,1.04e-06,1.11e-06,2272847.71,2.654
2017-08-31,XVGBTC,1.11e-06,1.51e-06,1.01e-06,1.32e-06,5845351.42,7.049
2017-08-30,XVGBTC,7.8e-07,1.11e-06,7.6e-07,1.11e-06,2519670.29,2.218
2017-08-29,XVGBTC,8.2e-07,9.0e-07,7.5e-07,7.8e-07,2620353.71,2.137
2017-08-28,XVGBTC,7.6e-07,9.2e-07,6.0e-07,8.2e-07,3560599.73,2.893
2017-08-27,XVGBTC,5.7e-07,9.1e-07,5.3e-07,7.6e-07,3185318.37,2.328
2017-08-26,XVGBTC,5.2e-07,5.7e-07,5.1e-07,5.7e-07,1243014.08,0.684
2017-08-25,XVGBTC,5.6e-07,5.8e-07,5.0e-07,5.2e-07,1592680.33,0.847
2017-08-24,XVGBTC,5.5e-07,6.2e-07,5.3e-07,5.6e-07,946718.33,0.5472
2017-08-23,XVGBTC,5.1e-07,5.5e-07,4.9e-07,5.5e-07,379443.87,0.1941
2017-08-22,XVGBTC,5.2e-07,5.2e-07,5.2e-07,5.2e-07,0.0,0.0
2017-08-21,XVGBTC,5.3e-07,0.0004046,5.0e-07,5.2e-07,898288.09,0.4701
2017-08-20,XVGBTC,4.9e-07,6.0e-07,4.9e-07,5.6e-07,810862.19,0.4504
2017-08-19,XVGBTC,5.3e-07,5.3e-07,4.6e-07,4.9e-07,1516439.39,0.7306
2017-08-18,XVGBTC,6.0e-07,6.0e-07,4.5e-07,5.3e-07,1109934.02,0.5713
2017-08-17,XVGBTC,5.9e-07,6.6e-07,5.4e-07,6.0e-07,663162.86,0.3798
2017-08-16,XVGBTC,6.3e-07,6.9e-07,5.7e-07,5.9e-07,530261.5,0.3271
2017-08-15,XVGBTC,4.3e-07,7.9e-07,4.3e-07,6.3e-07,2414184.53,1.468
2017-08-14,XVGBTC,5.7e-07,6.0e-07,4.3e-07,4.3e-07,1216407.18,0.6331
2017-08-13,XVGBTC,7.5e-07,7.6e-07,5.6e-07,5.7e-07,581035.42,0.3696
2017-08-12,XVGBTC,6.9e-07,8.0e-07,6.7e-07,7.5e-07,786126.29,0.5534
2017-08-11,XVGBTC,7.6e-07,8.9e-07,6.9e-07,6.9e-07,1057824.24,0.8089
2017-08-10,XVGBTC,9.5e-07,9.8e-07,7.5e-07,7.6e-07,1235401.36,1.083
2017-08-09,XVGBTC,9.9e-07,1.03e-06,9.3e-07,9.5e-07,714834.55,0.687
2017-08-08,XVGBTC,1.01e-06,1.05e-06,9.2e-07,9.9e-07,338588.33,0.3321
2017-08-07,XVGBTC,1.04e-06,1.06e-06,9.5e-07,1.01e-06,234970.05,0.2377
2017-08-06,XVGBTC,1.05e-06,1.08e-06,1.02e-06,1.04e-06,398413.22,0.4203
2017-08-05,XVGBTC,1.05e-06,1.08e-06,1.02e-06,1.05e-06,508156.15,0.5332
2017-08-04,XVGBTC,1.08e-06,1.08e-06,1.02e-06,1.05e-06,486891.28,0.5112
2017-08-03,XVGBTC,1.09e-06,1.1e-06,9.5e-07,1.08e-06,510429.73,0.5368
2017-08-02,XVGBTC,1.12e-06,1.24e-06,1.05e-06,1.09e-06,38515392.38,46.52
2017-08-01,XVGBTC,1.08e-06,1.14e-06,1.03e-06,1.12e-06,694003.18,0.7428
2017-07-31,XVGBTC,1.07e-06,1.1e-06,1.03e-06,1.08e-06,267585.08,0.2843
2017-07-30,XVGBTC,1.1e-06,1.1e-06,1.02e-06,1.07e-06,228422.11,0.2408
2017-07-29,XVGBTC,1.04e-06,1.1e-06,9.1e-07,1.1e-06,482259.28,0.4968
2017-07-28,XVGBTC,1.12e-06,1.14e-06,1.0e-06,1.04e-06,837231.92,0.8967
2017-07-27,XVGBTC,1.14e-06,1.17e-06,1.11e-06,1.12e-06,616080.71,0.6991
2017-07-26,XVGBTC,1.15e-06,1.26e-06,1.11e-06,1.14e-06,658428.49,0.7576
2017-07-25,XVGBTC,1.2e-06,1.26e-06,1.1e-06,1.15e-06,868966.27,1.007
2017-07-24,XVGBTC,1.19e-06,1.29e-06,1.17e-06,1.2e-06,630436.45,0.7644
2017-07-23,XVGBTC,1.16e-06,1.33e-06,1.12e-06,1.19e-06,1062201.82,1.274
2017-07-22,XVGBTC,1.13e-06,1.22e-06,1.09e-06,1.16e-06,755794.78,0.8726
2017-07-21,XVGBTC,1.17e-06,1.2e-06,1.11e-06,1.13e-06,1310243.86,1.502
2017-07-20,XVGBTC,1.17e-06,1.22e-06,1.05e-06,1.17e-06,933396.57,1.098
2017-07-19,XVGBTC,1.18e-06,1.27e-06,1.1e-06,1.17e-06,878118.9,1.062
2017-07-18,XVGBTC,1.09e-06,1.34e-06,1.05e-06,1.18e-06,1245018.06,1.455
2017-07-17,XVGBTC,1.0e-06,1.16e-06,9.9e-07,1.09e-06,380674.94,0.4074
2017-07-16,XVGBTC,1.08e-06,1.13e-06,8.0e-07,1.0e-06,2035232.34,2.028
2017-07-15,XVGBTC,1.04e-06,1.14e-06,1.0e-06,1.08e-06,909828.36,0.9911
2017-07-14,XVGBTC,1.13e-06,1.13e-06,9.4e-07,1.04e-06,1289763.13,1.31
2017-07-13,XVGBTC,1.16e-06,1.28e-06,1.07e-06,1.13e-06,1387529.09,1.599
2017-07-12,XVGBTC,1.08e-06,1.16e-06,1.0e-06,1.16e-06,946329.54,1.037
2017-07-11,XVGBTC,1.32e-06,1.32e-06,9.6e-07,1.08e-06,1884114.78,1.969
2017-07-10,XVGBTC,1.44e-06,1.47e-06,1.26e-06,1.32e-06,1085599.1,1.455
2017-07-09,XVGBTC,1.51e-06,1.56e-06,1.36e-06,1.44e-06,1138025.23,1.696
2017-07-08,XVGBTC,1.38e-06,1.55e-06,1.25e-06,1.51e-06,2110410.49,3.014
2017-07-07,XVGBTC,1.84e-06,1.87e-06,1.3e-06,1.38e-06,2490690.07,3.735
2017-07-06,XVGBTC,1.45e-06,1.96e-06,1.43e-06,1.84e-06,12092755.76,18.97
2017-07-05,XVGBTC,1.34e-06,1.49e-06,1.25e-06,1.45e-06,1349006.36,1.868
2017-07-04,XVGBTC,1.28e-06,1.53e-06,1.25e-06,1.34e-06,2280618.25,3.133
2017-07-03,XVGBTC,1.18e-06,1.4e-06,1.16e-06,1.28e-06,1608843.7,2.029
2017-07-02,XVGBTC,1.15e-06,1.18e-06,1.08e-06,1.18e-06,186987.8,0.212
2017-07-01,XVGBTC,1.18e-06,1.28e-06,1.01e-06,1.15e-06,394798.55,0.4416
2017-06-30,XVGBTC,1.19e-06,1.3e-06,1.12e-06,1.18e-06,454681.94,0.5449
2017-06-29,XVGBTC,1.24e-06,1.31e-06,1.12e-06,1.19e-06,502948.13,0.5985
2017-06-28,XVGBTC,1.16e-06,1.29e-06,1.11e-06,1.24e-06,1371527.45,1.714
2017-06-27,XVGBTC,1.21e-06,1.35e-06,1.09e-06,1.16e-06,665026.02,0.8069
2017-06-26,XVGBTC,1.28e-06,1.37e-06,1.15e-06,1.21e-06,641283.85,0.7984
2017-06-25,XVGBTC,1.3e-06,1.47e-06,1.26e-06,1.28e-06,484890.26,0.6483
2017-06-24,XVGBTC,1.52e-06,1.53e-06,1.27e-06,1.3e-06,1119551.9,1.574
2017-06-23,XVGBTC,1.25e-06,1.52e-06,1.19e-06,1.52e-06,1167186.66,1.623
2017-06-22,XVGBTC,1.26e-06,1.38e-06,1.01e-06,1.25e-06,1136515.19,1.397
2017-06-21,XVGBTC,1.3e-06,1.33e-06,1.12e-06,1.26e-06,823960.21,1.0
2017-06-20,XVGBTC,1.23e-06,1.38e-06,1.2e-06,1.3e-06,658606.68,0.8527
2017-06-19,XVGBTC,1.37e-06,1.49e-06,1.23e-06,1.23e-06,955298.52,1.32
2017-06-18,XVGBTC,1.53e-06,1.53e-06,1.34e-06,1.37e-06,620196.71,0.8878
2017-06-17,XVGBTC,1.62e-06,1.62e-06,1.4e-06,1.53e-06,908659.67,1.339
2017-06-16,XVGBTC,1.28e-06,1.62e-06,1.28e-06,1.62e-06,1180613.74,1.712
2017-06-15,XVGBTC,1.49e-06,1.5e-06,1.01e-06,1.28e-06,1237945.61,1.58
2017-06-14,XVGBTC,1.67e-06,1.69e-06,1.35e-06,1.49e-06,1762000.25,2.718
2017-06-13,XVGBTC,1.18e-06,1.69e-06,1.0e-06,1.67e-06,2879918.16,3.755
2017-06-12,XVGBTC,1.24e-06,1.35e-06,8.0e-07,1.18e-06,2345816.84,2.682
2017-06-11,XVGBTC,1.51e-06,1.51e-06,1.0e-06,1.24e-06,2876601.14,3.465
2017-06-10,XVGBTC,1.88e-06,1.89e-06,1.24e-06,1.51e-06,3746022.22,6.011
2017-06-09,XVGBTC,1.96e-06,2.06e-06,1.68e-06,1.88e-06,2050796.88,3.85
2017-06-08,XVGBTC,1.97e-06,2.18e-06,1.64e-06,1.96e-06,1652186.35,3.074
2017-06-07,XVGBTC,2.3e-06,2.48e-06,1.5e-06,1.97e-06,3554080.21,7.438
2017-06-06,XVGBTC,2.29e-06,2.45e-06,1.39e-06,2.3e-06,4400409.79,8.712
2017-06-05,XVGBTC,1.79e-06,2.49e-06,1.7e-06,2.29e-06,30236947.58,71.96
2017-06-04,XVGBTC,1.16e-06,2.44e-06,1.03e-06,1.79e-06,10213055.83,16.31
2017-06-03,XVGBTC,7.2e-07,1.25e-06,6.4e-07,1.16e-06,5250839.42,4.761
2017-06-02,XVGBTC,5.0e-07,8.0e-07,4.2e-07,7.2e-07,4571185.13,2.855
2017-06-01,XVGBTC,3.7e-07,6.1e-07,3.4e-07,5.0e-07,1741862.78,0.7469
2017-05-31,XVGBTC,3.9e-07,4.0e-07,3.4e-07,3.7e-07,1070024.32,0.39
2017-05-30,XVGBTC,3.9e-07,4.3e-07,3.6e-07,3.9e-07,1251265.86,0.481
2017-05-29,XVGBTC,4.7e-07,4.8e-07,3.7e-07,3.9e-07,2603714.96,1.081
2017-05-28,XVGBTC,4.8e-07,5.4e-07,3.6e-07,4.7e-07,880573.48,0.4023
2017-05-27,XVGBTC,4.3e-07,5.0e-07,3.5e-07,4.8e-07,1582493.24,0.6885
2017-05-26,XVGBTC,5.4e-07,7.7e-07,4.0e-07,4.3e-07,3011014.58,1.772
