Timezones are UTC,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume BTC,Volume EUR
2017-07-19,BTCEUR,2002,2070,1940.02,1940.02,10.37,21110.76
2017-07-18,BTCEUR,1905.25,2086.99,1900,2002,11.08,22439.21
2017-07-17,BTCEUR,1719.99,2049,1621.64,1905.25,28.14,51180.87
2017-07-16,BTCEUR,1778,2049,1620.24,1719.99,33.33,57392.82
2017-07-15,BTCEUR,1978.92,2048.99,1730,1778,4.716,8602.07
2017-07-14,BTCEUR,2085,2089.98,1868.87,1978.92,19.92,39737.03
2017-07-13,BTCEUR,2122,2241,2037.48,2085,19.85,42164.46
2017-07-12,BTCEUR,2041.01,2240.99,2000,2122,26.01,55932.25
2017-07-11,BTCEUR,2100.04,2186.96,2000,2041.01,8.717,18406.24
2017-07-10,BTCEUR,2229,2248.97,2100,2100.04,55.41,121487.67
2017-07-09,BTCEUR,2271.01,2297.99,2193.05,2229,49.93,112301.43
2017-07-08,BTCEUR,2200.13,2299,2190,2271.01,78.58,175716.88
2017-07-07,BTCEUR,2263.04,2312.39,2149.84,2200.13,10.06,22311.04
2017-07-06,BTCEUR,2319.49,2319.49,2257.01,2263.04,16.01,36363.58
2017-07-05,BTCEUR,2328.92,2330,2256,2319.49,7.86,18034.44
2017-07-04,BTCEUR,2263,2345.99,2256.01,2328.92,18.49,42592.29
2017-07-03,BTCEUR,2219.97,2299.99,2180,2263,5.946,13324.99
2017-07-02,BTCEUR,2153.46,2247.48,2149.84,2219.97,4.184,9121.01
2017-07-01,BTCEUR,2199.95,2297.99,2150,2153.46,7.489,16437.55
2017-06-30,BTCEUR,2253.53,2298.96,2195,2199.95,7.712,17235.66
2017-06-29,BTCEUR,2260.48,2400,2238.02,2253.53,9.975,22665.17
2017-06-28,BTCEUR,2219.7,2472,2190,2260.48,21.38,49632.04
2017-06-27,BTCEUR,2200,2756,2060,2219.7,33.25,75143.24
2017-06-26,BTCEUR,2291,2360,2017.01,2200,15.35,33821.26
2017-06-25,BTCEUR,2349.94,2399.06,2291,2291,5.62,13161.94
2017-06-24,BTCEUR,2483.99,2483.99,2303.01,2349.94,11.3,27403.5
2017-06-23,BTCEUR,2420.02,2495,2400,2483.99,14.97,36752.28
2017-06-22,BTCEUR,2450,2489.99,2359.01,2420.02,3.897,9513.39
2017-06-21,BTCEUR,2499,2499,2396.99,2450,8.225,20062.75
2017-06-20,BTCEUR,2389.99,2500,2314.82,2499,12.94,31007.61
2017-06-19,BTCEUR,2325.05,2399.99,2280,2389.99,11.57,26974.39
2017-06-18,BTCEUR,2400.9,2435.98,2285,2325.05,13.66,32126.9
2017-06-17,BTCEUR,2336.66,2447.99,2300.01,2400.9,12.51,29773.87
2017-06-16,BTCEUR,2369.5,2448,2250,2336.66,17.75,41762.83
2017-06-15,BTCEUR,2431.29,2431.29,2100,2369.5,10.89,24230.97
2017-06-14,BTCEUR,2546.76,2589,2251,2431.29,25.3,62869.65
2017-06-13,BTCEUR,2412,2627.94,2412,2546.76,19.2,48234.0
2017-06-12,BTCEUR,2731.98,2732,2412,2412,30.72,79910.16
2017-06-11,BTCEUR,2595.99,2756.73,2551.35,2731.98,22.98,61952.13
2017-06-10,BTCEUR,2650,2698.85,2522,2595.99,10.52,27512.67
2017-06-09,BTCEUR,2547.96,2758,2530,2650,15.62,40786.92
2017-06-08,BTCEUR,2489.99,2590,2450,2547.96,14.55,36797.01
2017-06-07,BTCEUR,2622.71,2624.89,2450,2489.99,20.08,51429.32
2017-06-06,BTCEUR,2438.99,2789,2323,2622.71,45.46,117330.12
2017-06-05,BTCEUR,2307.88,2447.76,2250.11,2438.99,16.77,39120.72
2017-06-04,BTCEUR,2340,2340,2246.03,2307.88,6.145,14064.1
2017-06-03,BTCEUR,2209.99,2340,2209.99,2340,11.58,26353.18
2017-06-02,BTCEUR,2259.26,2328,2155,2209.99,11.97,26573.61
2017-06-01,BTCEUR,2104.51,2290.9,2060.02,2259.26,15.43,33495.71
2017-05-31,BTCEUR,2000,2143,1977,2104.51,17.28,36120.65
2017-05-30,BTCEUR,2081,2197.98,2000,2000,16.43,34670.1
2017-05-29,BTCEUR,2030.2,2196.67,2030.02,2081,14.8,31193.51
2017-05-28,BTCEUR,2049.52,2220,2000,2030.2,17.9,37234.28
2017-05-27,BTCEUR,2000.07,2435,1820,2049.52,18.17,37204.11
2017-05-26,BTCEUR,2250,2450,1999.98,2000.07,45.1,101213.2
2017-05-25,BTCEUR,2230,2490,2160,2250,56.76,131964.28
2017-05-24,BTCEUR,1971,2250,1971,2230,36.67,77028.91
2017-05-23,BTCEUR,1989.98,1990,1914.38,1971,11.05,21896.26
2017-05-22,BTCEUR,1801.01,1990,1801.01,1989.98,45.93,87094.92
2017-05-21,BTCEUR,1798.71,1897.77,1721.01,1801.01,5.447,9868.88
2017-05-20,BTCEUR,1745,1799,1680.38,1798.71,12.55,22242.29
2017-05-19,BTCEUR,1666,1769.89,1650,1745,15.25,25936.05
2017-05-18,BTCEUR,1630,1690,1620.08,1666,21.74,36135.06
2017-05-17,BTCEUR,1600.02,1795,1600.02,1630,33.57,56865.17
2017-05-16,BTCEUR,1599.99,1620,1506.01,1600.02,22.27,35633.89
2017-05-15,BTCEUR,1557,1689.97,1505,1599.99,24.04,38125.45
2017-05-14,BTCEUR,1575,1630,1557,1557,2.263,3601.83
2017-05-13,BTCEUR,1550,1594.99,1410,1575,44.19,68537.3
2017-05-12,BTCEUR,1749.99,1749.99,1500.01,1550,47.85,76556.69
2017-05-11,BTCEUR,1665.16,1800,1615,1749.99,42.83,71036.77
2017-05-10,BTCEUR,1506.96,1704.99,1506.96,1665.16,22.1,36485.82
2017-05-09,BTCEUR,1479,1750,1479,1506.96,55.78,87552.88
2017-05-08,BTCEUR,1391.38,1498,900.01,1479,23.29,32797.48
2017-05-07,BTCEUR,1407,1407,1385.36,1391.38,1.683,2352.12
2017-05-06,BTCEUR,1427.51,1427.51,1360,1407,4.759,6600.46
2017-05-05,BTCEUR,1439.19,1479.99,1361.52,1427.51,15.67,22153.52
2017-05-04,BTCEUR,1257,1500,1249.01,1439.19,20.6,28460.47
2017-05-03,BTCEUR,1285,1285,1285,1285,0.0,0.0
2017-05-02,BTCEUR,1272,1285,1222,1285,2.688,3398.3
2017-05-01,BTCEUR,1219,1290,1217.01,1272,7.052,8822.66
2017-04-30,BTCEUR,1228.99,1229.9,1212.3,1219,3.483,4262.98
2017-04-29,BTCEUR,1229.99,1231,1160.01,1228.99,9.611,11487.44
2017-04-28,BTCEUR,1183.01,1248.99,1177,1229.99,19.05,22991.4
2017-04-27,BTCEUR,1198.99,1200,1175.18,1183.01,13.07,15523.58
2017-04-26,BTCEUR,1161.01,1200,1139.26,1198.99,19.86,23429.46
2017-04-25,BTCEUR,1152,1189.99,1140,1161.01,15.25,17652.46
2017-04-24,BTCEUR,1099,1170,1099,1152,13.54,15453.87
2017-04-23,BTCEUR,1125.5,1157,1099,1099,27.49,30692.45
2017-04-22,BTCEUR,1169.7,1169.7,1125.5,1125.5,7.702,8751.77
2017-04-21,BTCEUR,1136.24,1194.68,1136.24,1169.7,10.47,12175.97
2017-04-20,BTCEUR,1140,1169.99,1130.02,1136.24,11.21,12791.67
2017-04-19,BTCEUR,1142.17,1257,1111.63,1140,26.4,30659.29
2017-04-18,BTCEUR,1115,1142.25,1098.84,1142.17,8.663,9731.08
2017-04-17,BTCEUR,1115,1115,1090.01,1115,3.627,4028.08
2017-04-16,BTCEUR,1110,1115,1106.01,1115,1.303,1452.13
2017-04-15,BTCEUR,1114.99,1115,1100,1110,0.7308,812.45
2017-04-14,BTCEUR,1137.72,1137.72,1090.02,1114.99,5.972,6574.06
2017-04-13,BTCEUR,1145.01,1170,1100,1137.72,23.19,26158.94
2017-04-12,BTCEUR,1163.96,1184.77,1131.01,1145.01,13.9,16341.67
2017-04-11,BTCEUR,1136,1163.99,1125.01,1163.96,19.15,21797.17
2017-04-10,BTCEUR,1134.5,1152,1120.87,1136,2.135,2437.03
2017-04-09,BTCEUR,1071.18,1151.99,1071.18,1134.5,5.566,6336.02
2017-04-08,BTCEUR,1146.79,1146.79,1071.01,1071.18,5.999,6687.23
2017-04-07,BTCEUR,1149.76,1149.76,1090.05,1146.79,7.041,8017.2
2017-04-06,BTCEUR,1069,1149.76,1069,1149.76,12.98,14391.52
2017-04-05,BTCEUR,1079.99,1094,1044.04,1069,13.48,14424.87
2017-04-04,BTCEUR,1079,1110.99,1054.87,1079.99,9.146,9862.56
2017-04-03,BTCEUR,1030,1105.11,1030,1079,10.9,11703.1
2017-04-02,BTCEUR,1022,1064.99,1007,1030,10.98,11462.73
2017-04-01,BTCEUR,990,1041.82,990,1022,7.782,7955.97
2017-03-31,BTCEUR,989.99,1004.99,960.01,990,13.11,12992.72
2017-03-30,BTCEUR,998.95,1004.98,934.01,989.99,32.44,32116.04
2017-03-29,BTCEUR,963,1003.99,887,998.95,18.77,18022.65
2017-03-28,BTCEUR,964.97,1019.99,930.01,963,24.67,24264.25
2017-03-27,BTCEUR,890.01,1005.03,887.01,964.97,28.12,26752.32
2017-03-26,BTCEUR,897,953.75,800,890.01,4.802,4434.31
2017-03-25,BTCEUR,840,899.77,825.02,897,6.794,5818.16
2017-03-24,BTCEUR,988.32,988.32,840,840,28.82,26442.7
2017-03-23,BTCEUR,969.99,1130,948.76,988.32,15.65,15706.26
2017-03-22,BTCEUR,1001.19,1199.95,945.06,969.99,35.4,36763.76
2017-03-21,BTCEUR,961,1098.98,961,1001.19,19.75,20793.53
2017-03-20,BTCEUR,1049.99,1155,900.04,961,14.93,15348.55
2017-03-19,BTCEUR,989,1079.99,870.01,1049.99,6.352,6310.89
2017-03-18,BTCEUR,1109.99,1110,900,989,43.88,45880.88
2017-03-17,BTCEUR,1082.08,1156.99,1014.28,1109.99,22.29,24219.19
2017-03-16,BTCEUR,1182,1188.77,1065.4,1082.08,14.29,16348.56
2017-03-15,BTCEUR,1140.04,1194.99,1140,1182,17.29,20493.97
2017-03-14,BTCEUR,1157,1192.99,1010.01,1140.04,11.82,13801.5
2017-03-13,BTCEUR,1151,1199.98,1124.09,1157,9.735,11414.69
2017-03-12,BTCEUR,1088.02,1157.03,1010.01,1151,4.27,4720.91
2017-03-11,BTCEUR,1050,1161.99,1050,1088.02,3.699,4098.52
2017-03-10,BTCEUR,1148.99,1200,1010,1050,25.23,28361.39
2017-03-09,BTCEUR,1128.51,1159.99,1102,1148.99,20.75,23665.86
2017-03-08,BTCEUR,1140.01,1194.4,1100,1128.51,14.73,16662.12
2017-03-07,BTCEUR,1221,1221.98,1104.32,1140.01,16.4,19150.98
2017-03-06,BTCEUR,1207.99,1222.99,1179.05,1221,13.0,15710.43
2017-03-05,BTCEUR,1170.01,1238.99,1167.01,1207.99,8.139,9777.62
2017-03-04,BTCEUR,1191.01,1235.99,1165.34,1170.01,8.422,10273.75
2017-03-03,BTCEUR,1171.01,1259.99,1171.01,1191.01,11.77,14421.17
2017-03-02,BTCEUR,1119.84,1229.87,1119.84,1171.01,18.83,22288.78
2017-03-01,BTCEUR,1132.94,1178.99,1119.84,1119.84,16.25,18686.86
2017-02-28,BTCEUR,1133.98,1133.98,1110.01,1132.94,13.32,15033.17
2017-02-27,BTCEUR,1124,1135,1010,1133.98,33.32,36909.13
2017-02-26,BTCEUR,1084,1130,1082.05,1124,3.17,3549.86
2017-02-25,BTCEUR,1130,1143.83,1060.01,1084,14.75,16447.19
2017-02-24,BTCEUR,1135.98,1159.99,1070,1130,20.09,22725.95
2017-02-23,BTCEUR,1060.01,1136.99,1060,1135.98,18.33,20192.91
2017-02-22,BTCEUR,1041.01,1097.99,1035.01,1060.01,27.37,29349.64
2017-02-21,BTCEUR,1017,1088.88,1010,1041.01,17.11,18026.43
2017-02-20,BTCEUR,980.61,1030,958.21,1017,16.1,16328.31
2017-02-19,BTCEUR,1003.52,1029.99,964.71,980.61,8.214,8257.3
2017-02-18,BTCEUR,1010,1034.7,995.39,1003.52,7.143,7236.81
2017-02-17,BTCEUR,968.03,1100,957,1010,75.26,78454.79
2017-02-16,BTCEUR,989.99,999,955.01,968.03,15.84,15552.84
2017-02-15,BTCEUR,979,995,950.02,989.99,21.34,20866.2
2017-02-14,BTCEUR,959.78,990.24,925.31,979,13.94,13528.63
2017-02-13,BTCEUR,916,959.99,915,959.78,6.035,5734.03
2017-02-12,BTCEUR,959,959,914.01,916,1.334,1242.44
2017-02-11,BTCEUR,953,985.93,921.38,959,3.383,3271.06
2017-02-10,BTCEUR,953.37,953.37,897.3,953,8.256,7670.43
2017-02-09,BTCEUR,1009.79,1019.98,897.29,953.37,23.61,22608.34
2017-02-08,BTCEUR,993.99,1060,968.21,1009.79,26.09,26359.19
2017-02-07,BTCEUR,964.99,995,950,993.99,21.48,21102.33
2017-02-06,BTCEUR,955,967.89,940.01,964.99,8.982,8640.57
2017-02-05,BTCEUR,972.97,978,926.05,955,7.495,7218.16
2017-02-04,BTCEUR,937,986.99,936.35,986.99,7.584,7265.45
2017-02-03,BTCEUR,949,955,925.01,954.99,14.2,13495.56
2017-02-02,BTCEUR,925,956.15,910.01,949,40.88,38506.31
2017-02-01,BTCEUR,908.37,1022,895,925,54.21,51333.32
2017-01-31,BTCEUR,888.86,1022,844.42,908.37,44.27,40411.17
2017-01-30,BTCEUR,858.16,888.87,858.01,888.86,21.1,18677.1
2017-01-29,BTCEUR,866.01,889.99,860.03,860.03,1.149,1002.43
2017-01-28,BTCEUR,877.99,894.06,860,894.06,3.264,2886.3
2017-01-27,BTCEUR,874.99,915.99,855.12,877.99,27.52,24169.0
2017-01-26,BTCEUR,840,874.99,830,874.99,12.31,10593.14
2017-01-25,BTCEUR,845,873,840,840,22.14,19129.27
2017-01-24,BTCEUR,875.99,875.99,836.05,845,11.5,9954.24
2017-01-23,BTCEUR,873,891.99,855.01,875.99,11.01,9631.04
2017-01-22,BTCEUR,869.5,872.99,835.01,872.99,1.662,1436.21
2017-01-21,BTCEUR,860,870,840,869.5,3.924,3389.76
2017-01-20,BTCEUR,860,860,822.03,859.98,22.03,18659.14
2017-01-19,BTCEUR,835,860,813.15,860,9.722,8323.84
2017-01-18,BTCEUR,840,869.99,810.16,835,5.335,4469.53
2017-01-17,BTCEUR,833.78,881.64,759.62,879.99,9.713,8281.02
2017-01-16,BTCEUR,817.76,837.99,793,833.78,3.716,3101.19
2017-01-15,BTCEUR,732,813,606.01,813,2.003,1468.15
2017-01-14,BTCEUR,840,840,782.03,782.03,7.239,5890.96
2017-01-13,BTCEUR,861.93,862.33,755,839.99,4.319,3501.36
2017-01-12,BTCEUR,799.99,869.56,704.01,861.93,5.814,4761.45
2017-01-11,BTCEUR,858.11,918,606.01,799.99,14.03,11308.24
2017-01-10,BTCEUR,919.99,919.99,860,899.99,13.44,12092.99
2017-01-09,BTCEUR,918.24,919.99,849.98,919.99,8.13,7407.07
2017-01-08,BTCEUR,903.23,919.99,850,918.24,1.368,1245.62
2017-01-07,BTCEUR,849.98,919.99,849.98,903.23,1.294,1177.59
2017-01-06,BTCEUR,1040,1040,750.01,947.99,7.598,7007.37
2017-01-05,BTCEUR,1069,1136.99,606.01,1040,37.11,31692.34
2017-01-04,BTCEUR,1054.32,1100,1026.99,1099.99,8.839,9412.21
2017-01-03,BTCEUR,1021,1027.92,999.99,1026.99,4.317,4383.36
2017-01-02,BTCEUR,959.99,1013.54,946.01,970,11.34,11239.56
2017-01-01,BTCEUR,945.5,945.5,930.11,930.11,1.065,991.6
2016-12-31,BTCEUR,911,945,906.02,906.02,0.7693,717.41
2016-12-30,BTCEUR,915,951.32,886.01,948,14.13,13314.86
2016-12-29,BTCEUR,949.99,951.31,875.01,915,4.639,4370.82
2016-12-28,BTCEUR,943.39,951.31,774.95,950,8.413,7961.74
2016-12-27,BTCEUR,774.92,928.98,774.92,774.92,1.932,1748.29
2016-12-26,BTCEUR,866,883,866,870,0.9184,799.56
2016-12-25,BTCEUR,830,881.99,830,830,3.681,3059.67
2016-12-24,BTCEUR,929.91,929.91,860,929.91,13.17,11564.23
2016-12-23,BTCEUR,887.02,939.1,870,927.98,9.455,8639.51
2016-12-22,BTCEUR,888.97,894.5,800.13,887.02,6.252,5528.78
2016-12-21,BTCEUR,785,838.5,784.99,838.5,8.72,6990.18
2016-12-20,BTCEUR,787.99,787.99,762,784.99,7.61,5885.74
2016-12-19,BTCEUR,770,787.99,754,770,0.8106,632.63
2016-12-18,BTCEUR,787.99,787.99,782,782,5.243,4129.0
2016-12-17,BTCEUR,776.89,788.48,741.27,787.99,1.772,1363.57
2016-12-16,BTCEUR,779.55,779.76,745.99,776.89,6.223,4819.6
2016-12-15,BTCEUR,738,764.99,738,764.99,11.7,8811.47
2016-12-14,BTCEUR,736,738,734.99,738,5.013,3689.97
2016-12-13,BTCEUR,734.5,736,712.68,736,6.938,5037.67
2016-12-12,BTCEUR,749.97,749.97,714.95,749.97,7.681,5697.97
2016-12-11,BTCEUR,749.8,749.99,714.95,749.97,3.05,2262.63
2016-12-10,BTCEUR,730.01,749.99,717.01,749.99,1.652,1228.31
2016-12-09,BTCEUR,713.33,749.99,712.97,717,9.519,6992.6
2016-12-08,BTCEUR,729.79,730,729.79,730,5.014,3659.96
2016-12-07,BTCEUR,729.79,729.79,729.79,729.79,3.632,2650.55
2016-12-06,BTCEUR,729.99,729.99,701.08,729.79,4.285,3057.65
2016-12-05,BTCEUR,716.5,729.99,716.5,729.99,3.501,2554.1
2016-12-04,BTCEUR,715,729.99,705.93,729.99,0.322,232.03
2016-12-03,BTCEUR,729.99,749.98,726,729.99,3.658,2674.69
2016-12-02,BTCEUR,729,749.99,725.01,749.97,6.368,4769.22
2016-12-01,BTCEUR,738.34,738.34,697.08,738.34,9.685,7077.98
2016-11-30,BTCEUR,717,739.98,708,708,8.451,6128.4
2016-11-29,BTCEUR,690,732,684.01,732,13.21,9507.98
2016-11-28,BTCEUR,613.64,728.99,613.64,728.99,11.57,7736.35
2016-11-27,BTCEUR,730.8,730.8,700,700,1.915,1375.53
2016-11-26,BTCEUR,703.01,738.97,679.77,738.97,1.409,1002.92
2016-11-25,BTCEUR,734.99,743.98,703.01,738,1.261,932.36
2016-11-24,BTCEUR,738.99,741.09,702.1,739.99,9.104,6615.34
2016-11-23,BTCEUR,702,738.99,702,738.99,2.796,2030.34
2016-11-22,BTCEUR,736.99,743.98,700,743.98,6.738,4929.49
2016-11-21,BTCEUR,715.72,715.72,715.72,715.72,0.0,0.0
2016-11-20,BTCEUR,734.12,734.15,714.25,715.72,1.23,899.99
2016-11-19,BTCEUR,711,739.99,711,739.97,1.053,775.0
2016-11-18,BTCEUR,720,736.83,707.54,707.54,2.853,2033.43
2016-11-17,BTCEUR,699,739.99,655.13,733.99,6.162,4330.05
2016-11-16,BTCEUR,679.99,699,655.11,699,5.832,4035.39
2016-11-15,BTCEUR,679.99,679.99,679.86,679.99,2.21,1502.84
2016-11-14,BTCEUR,669.4,743.99,648,743.99,19.38,12739.7
2016-11-13,BTCEUR,666.99,666.99,650,650,0.2113,140.25
2016-11-12,BTCEUR,682.49,682.5,674.99,674.99,4.2,2865.73
2016-11-11,BTCEUR,660.53,689.86,660,660.15,2.998,2015.77
2016-11-10,BTCEUR,687.8,698.07,660,663,0.3518,237.57
2016-11-09,BTCEUR,671.09,698.99,650.67,695.4,7.493,5112.0
2016-11-08,BTCEUR,653,671.09,636.09,671.09,5.248,3501.88
2016-11-07,BTCEUR,657.25,659.01,655,655,3.73,2452.0
2016-11-06,BTCEUR,623.33,623.33,623.33,623.33,0.0,0.0
2016-11-05,BTCEUR,640,654.74,623.33,623.33,2.379,1554.07
2016-11-04,BTCEUR,657.88,660.5,640,640,6.572,4307.69
2016-11-03,BTCEUR,689.99,689.99,620,689.99,7.405,4763.53
2016-11-02,BTCEUR,653,684.99,649,656,9.323,6195.34
2016-11-01,BTCEUR,640,684.99,620,662.01,8.835,5817.09
2016-10-31,BTCEUR,629,663.99,625,663.99,15.56,10066.32
2016-10-30,BTCEUR,641,664.8,630,632,11.85,7591.54
2016-10-29,BTCEUR,651,660,651,660,7.483,4910.74
2016-10-28,BTCEUR,633,650.99,626,636,19.36,12405.26
2016-10-27,BTCEUR,629,633,627,627,7.281,4597.97
2016-10-26,BTCEUR,625.5,626.55,614.99,614.99,1.913,1180.93
2016-10-25,BTCEUR,588.99,626,586.73,626,0.8978,544.94
2016-10-24,BTCEUR,623.63,623.63,586.2,623.63,22.21,13575.75
2016-10-23,BTCEUR,584.11,629,584.11,586.2,2.927,1717.41
2016-10-22,BTCEUR,575.01,600,575.01,600,2.308,1375.38
2016-10-21,BTCEUR,583,586,570.13,586,3.098,1809.57
2016-10-20,BTCEUR,599.99,599.99,570.11,570.11,3.981,2353.7
2016-10-19,BTCEUR,582.51,593.29,570.11,570.11,1.935,1110.25
2016-10-18,BTCEUR,599.8,599.8,582.01,582.51,1.933,1152.41
2016-10-17,BTCEUR,585,606.99,585,595,5.788,3494.16
2016-10-16,BTCEUR,607.99,607.99,607.99,607.99,0.0,0.0
2016-10-15,BTCEUR,608,608,607.99,607.99,0.2914,177.18
2016-10-14,BTCEUR,599.99,630,566,630,2.649,1585.99
2016-10-13,BTCEUR,593.79,593.79,584.99,584.99,1.807,1066.4
2016-10-12,BTCEUR,586,586,585,585,1.52,889.26
2016-10-11,BTCEUR,649,649,585,585,27.94,16403.17
2016-10-10,BTCEUR,570,689,570,649,7.461,4484.77
2016-10-09,BTCEUR,560,589,560,570,13.68,7718.44
2016-10-08,BTCEUR,560,560,560,560,0.7389,413.8
2016-10-07,BTCEUR,560,577,560,560,6.681,3745.03
2016-10-06,BTCEUR,637,637,560,560,4.899,2788.34
2016-10-05,BTCEUR,560.01,637,555,560.01,13.62,8014.92
2016-10-04,BTCEUR,555,594.99,555,555,7.484,4343.96
2016-10-03,BTCEUR,557,557,555,555,0.3246,180.78
2016-10-02,BTCEUR,555,566.99,555,557,0.5502,308.43
2016-10-01,BTCEUR,555.01,555.01,555,555,1.123,623.18
2016-09-30,BTCEUR,555,594.99,555,555,4.595,2579.07
2016-09-29,BTCEUR,558,558.99,555,557,59.35,33107.22
2016-09-28,BTCEUR,565,690,550,558.99,292.17,180594.58
2016-09-27,BTCEUR,565,570,547,565,173.66,97233.58
2016-09-26,BTCEUR,564.99,566,532.01,565,93.9,52538.46
2016-09-25,BTCEUR,538,538,532.01,532.01,0.07764,41.4
2016-09-24,BTCEUR,532.79,573.98,530.01,566,9.507,5319.88
2016-09-23,BTCEUR,550,560,532.79,532.79,1.284,709.7
2016-09-22,BTCEUR,569.89,572.99,530.01,550,3.308,1869.6
2016-09-21,BTCEUR,586.99,586.99,540,540,1.254,713.97
2016-09-20,BTCEUR,642,642,548,586.99,5.157,2931.81
2016-09-19,BTCEUR,580,680,549,549,12.12,7117.69
2016-09-18,BTCEUR,549.99,552,549.99,552,1.11,610.69
2016-09-17,BTCEUR,589,589,589,589,0.0,0.0
2016-09-16,BTCEUR,545.5,589,544,589,0.1226,67.07
2016-09-15,BTCEUR,696,696,545.5,545.5,18.76,10678.33
2016-09-14,BTCEUR,545,696,542,696,3.227,2206.29
2016-09-13,BTCEUR,565.27,694.99,535,545,1.317,800.42
2016-09-12,BTCEUR,539,699,535.01,535.01,18.25,10128.8
2016-09-11,BTCEUR,549,549,539,539,0.8968,488.45
2016-09-10,BTCEUR,577.72,577.97,577.72,577.97,0.02643,15.27
2016-09-09,BTCEUR,573.12,743.99,573.12,577.28,9.056,5379.54
2016-09-08,BTCEUR,530.33,566.11,530.33,566.11,2.513,1381.73
2016-09-07,BTCEUR,562.64,562.64,535.98,535.98,0.2058,110.3
2016-09-06,BTCEUR,566.38,566.38,562.22,566.38,2.638,1487.88
2016-09-05,BTCEUR,530,560.77,522.69,560.77,4.922,2736.41
2016-09-04,BTCEUR,533,533,530,530,0.1198,63.53
2016-09-03,BTCEUR,505,531.85,505,531.85,0.8774,449.36
2016-09-02,BTCEUR,495.13,495.13,495.12,495.12,0.3722,184.3
2016-09-01,BTCEUR,530.45,530.45,515,515,5.508,2841.85
2016-08-31,BTCEUR,500,500,500,500,0.0,0.0
2016-08-30,BTCEUR,500,500,500,500,0.0,0.0
2016-08-29,BTCEUR,530,530,500,500,0.7781,400.39
2016-08-28,BTCEUR,491.26,491.26,491.26,491.26,0.0,0.0
2016-08-27,BTCEUR,497.99,497.99,491.26,491.26,0.1651,81.33
2016-08-26,BTCEUR,534.9,534.9,497.31,497.31,0.6671,345.8
2016-08-25,BTCEUR,503.13,537.31,501.54,534.98,0.0738,38.57
2016-08-24,BTCEUR,512.52,542.51,350,503.13,6.108,3246.06
2016-08-23,BTCEUR,515.62,515.62,515.62,515.62,0.0,0.0
2016-08-22,BTCEUR,530,530,515.62,515.62,0.2995,156.65
2016-08-21,BTCEUR,515.01,515.01,512.01,512.01,0.6523,334.09
2016-08-20,BTCEUR,514.87,514.87,514.87,514.87,0.03698,19.04
2016-08-19,BTCEUR,598,629.99,510.03,528.94,0.801,445.28
2016-08-18,BTCEUR,534.76,629.99,508.51,629.99,2.257,1365.07
2016-08-17,BTCEUR,699.99,699.99,699.99,699.99,0.0,0.0
2016-08-16,BTCEUR,534.74,699.99,534.74,699.99,0.9157,602.6
2016-08-15,BTCEUR,499.99,500,490,490,0.7499,373.3
2016-08-14,BTCEUR,534.45,534.45,508.89,534.45,0.2608,135.58
2016-08-13,BTCEUR,521.96,521.96,521.96,521.96,0.1118,58.38
2016-08-12,BTCEUR,511.55,511.55,511.55,511.55,0.2367,121.1
2016-08-11,BTCEUR,541,541,541,541,0.2773,150.0
2016-08-10,BTCEUR,550.56,735,540,540,4.87,2780.83
2016-08-09,BTCEUR,744,744,535,535,8.058,4804.69
2016-08-08,BTCEUR,556.44,556.44,556.44,556.44,0.8267,460.0
2016-08-07,BTCEUR,539.86,539.86,539.86,539.86,0.0,0.0
2016-08-06,BTCEUR,539.86,539.86,539.86,539.86,0.0,0.0
2016-08-05,BTCEUR,538.92,539.86,538.92,539.86,0.07447,40.16
2016-08-04,BTCEUR,545.7,545.71,545.7,545.71,1.832,1000.0
2016-08-03,BTCEUR,493,649.99,493,649.99,1.139,670.27
2016-08-02,BTCEUR,572.87,744,490,521.16,15.81,9080.43
2016-08-01,BTCEUR,572.87,572.87,572.87,572.87,0.8361,479.0
2016-07-31,BTCEUR,580,580,580,580,0.0,0.0
2016-07-30,BTCEUR,580,580,580,580,0.5485,318.13
2016-07-29,BTCEUR,616,616,580,609.43,1.688,1023.0
2016-07-28,BTCEUR,616,616,616,616,0.01623,10.0
2016-07-27,BTCEUR,615.65,615.65,615.65,615.65,0.03249,20.0
2016-07-26,BTCEUR,619.99,619.99,619.99,619.99,0.0,0.0
2016-07-25,BTCEUR,613,619.99,600,619.99,2.629,1605.01
2016-07-24,BTCEUR,585,585,585,585,0.86,503.1
2016-07-23,BTCEUR,612.99,612.99,612.99,612.99,0.0,0.0
2016-07-22,BTCEUR,612.99,612.99,612.99,612.99,0.0,0.0
2016-07-21,BTCEUR,612.99,612.99,612.99,612.99,0.8157,499.99
2016-07-20,BTCEUR,612.99,612.99,612.99,612.99,0.0732,44.87
2016-07-19,BTCEUR,612.99,612.99,612.86,612.86,0.1916,117.46
2016-07-18,BTCEUR,599.99,612.99,599.99,612.99,1.653,993.86
2016-07-17,BTCEUR,619.99,619.99,619.99,619.99,0.0,0.0
2016-07-16,BTCEUR,619.99,619.99,619.99,619.99,0.0,0.0
2016-07-15,BTCEUR,619.99,619.99,619.99,619.99,0.0,0.0
2016-07-14,BTCEUR,619.99,619.99,600,619.99,1.293,799.98
2016-07-13,BTCEUR,609.99,619.99,609.99,619.99,2.932,1792.0
